subject,party,prime_type,rating,self_exclusion_1,complete_data,prime_identity
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138814248,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138814248,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
138894434,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
138894434,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
143278609,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
143278609,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
150651228,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
150651228,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
150651228,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
159884672,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
159884672,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
164171230,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
164171230,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
164171230,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
164171230,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
166921097,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
166921097,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
