"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","correct","latency","trial.prime_positive.totalpercentcorrect","trial.prime_negative.totalpercentcorrect"
"071618","13:33:40","387783740","practice","1","prime_negative_practice","3","0","0","0","1433","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","4","0","0","0","2500","0","0"
"071618","13:33:40","387783740","practice","1","prime_negative_practice","5","0","0","0","1658","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","6","0","0","0","2500","0","0"
"071618","13:33:40","387783740","practice","1","prime_positive_practice","7","0","0","0","1476","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","8","0","0","1","93","0","0"
"071618","13:33:40","387783740","practice","1","prime_negative_practice","9","0","0","0","498","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","10","0","0","1","228","0","0"
"071618","13:33:40","387783740","practice","1","prime_positive_practice","11","0","0","1","222","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","12","0","0","1","253","0","0"
"071618","13:33:40","387783740","practice","1","prime_negative_practice","13","0","0","0","393","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","14","0","0","1","290","0","0"
"071618","13:33:40","387783740","practice","1","prime_positive_practice","15","0","0","1","551","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","16","0","0","0","2500","0","0"
"071618","13:33:40","387783740","practice","1","prime_positive_practice","17","0","0","1","2056","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","18","0","0","0","2500","0","0"
"071618","13:33:40","387783740","practice","1","prime_positive_practice","19","0","0","1","987","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","20","0","0","0","2500","0","0"
"071618","13:33:40","387783740","practice","1","prime_negative_practice","21","0","0","0","1795","0","0"
"071618","13:33:40","387783740","practice","1","intention_check_practice","22","0","0","0","2500","0","0"
"071618","13:33:40","387783740","test","2","prime_negative","2","4","35","0","1161","0","0"
"071618","13:33:40","387783740","test","2","intention_check","3","4","35","1","1381","0","0"
"071618","13:33:40","387783740","test","2","prime_positive","4","8","42","1","1457","100","0"
"071618","13:33:40","387783740","test","2","intention_check","5","8","42","1","1469","100","0"
"071618","13:33:40","387783740","test","2","prime_positive","6","11","44","1","1021","100","0"
"071618","13:33:40","387783740","test","2","intention_check","7","11","44","0","2500","100","0"
"071618","13:33:40","387783740","test","2","prime_positive","8","4","3","0","575","66","0"
"071618","13:33:40","387783740","test","2","intention_check","9","4","3","1","868","66","0"
"071618","13:33:40","387783740","test","2","prime_positive","10","7","22","1","842","75","0"
"071618","13:33:40","387783740","test","2","intention_check","11","7","22","1","1536","75","0"
"071618","13:33:40","387783740","test","2","prime_positive","12","1","70","1","510","80","0"
"071618","13:33:40","387783740","test","2","intention_check","13","1","70","1","631","80","0"
"071618","13:33:40","387783740","test","2","prime_positive","14","6","10","1","614","83","0"
"071618","13:33:40","387783740","test","2","intention_check","15","6","10","1","325","83","0"
"071618","13:33:40","387783740","test","2","prime_positive","16","2","67","1","324","85","0"
"071618","13:33:40","387783740","test","2","intention_check","17","2","67","1","538","85","0"
"071618","13:33:40","387783740","test","2","prime_positive","18","1","28","1","291","87","0"
"071618","13:33:40","387783740","test","2","intention_check","19","1","28","1","538","87","0"
"071618","13:33:40","387783740","test","2","prime_negative","20","7","72","0","433","87","0"
"071618","13:33:40","387783740","test","2","intention_check","21","7","72","1","1117","87","0"
"071618","13:33:40","387783740","test","2","prime_positive","22","3","14","1","738","88","0"
"071618","13:33:40","387783740","test","2","intention_check","23","3","14","0","2500","88","0"
"071618","13:33:40","387783740","test","2","prime_positive","24","9","6","1","393","90","0"
"071618","13:33:40","387783740","test","2","intention_check","25","9","6","0","2500","90","0"
"071618","13:33:40","387783740","test","2","prime_negative","26","2","52","1","882","90","33"
"071618","13:33:40","387783740","test","2","intention_check","27","2","52","0","2500","90","33"
"071618","13:33:40","387783740","test","2","prime_negative","28","5","38","0","528","90","25"
"071618","13:33:40","387783740","test","2","intention_check","29","5","38","0","2500","90","25"
"071618","13:33:40","387783740","test","2","prime_positive","30","8","55","1","437","90","25"
"071618","13:33:40","387783740","test","2","intention_check","31","8","55","1","395","90","25"
"071618","13:33:40","387783740","test","2","prime_negative","32","8","5","0","412","90","20"
"071618","13:33:40","387783740","test","2","intention_check","33","8","5","1","613","90","20"
"071618","13:33:40","387783740","test","2","prime_positive","34","2","31","1","864","91","20"
"071618","13:33:40","387783740","test","2","intention_check","35","2","31","0","2500","91","20"
"071618","13:33:40","387783740","test","2","prime_negative","36","11","56","1","355","91","33"
"071618","13:33:40","387783740","test","2","intention_check","37","11","56","0","2500","91","33"
"071618","13:33:40","387783740","test","2","prime_positive","38","6","29","1","169","92","33"
"071618","13:33:40","387783740","test","2","intention_check","39","6","29","0","2500","92","33"
"071618","13:33:40","387783740","test","2","prime_positive","40","5","19","1","471","92","33"
"071618","13:33:40","387783740","test","2","intention_check","41","5","19","0","2500","92","33"
"071618","13:33:40","387783740","test","2","prime_negative","42","12","13","0","668","92","28"
"071618","13:33:40","387783740","test","2","intention_check","43","12","13","1","1815","92","28"
"071618","13:33:40","387783740","test","2","prime_negative","44","9","21","0","952","92","25"
"071618","13:33:40","387783740","test","2","intention_check","45","9","21","1","821","92","25"
"071618","13:33:40","387783740","test","2","prime_positive","46","4","36","0","493","86","25"
"071618","13:33:40","387783740","test","2","intention_check","47","4","36","1","581","86","25"
"071618","13:33:40","387783740","test","2","prime_negative","48","8","50","0","418","86","22"
"071618","13:33:40","387783740","test","2","intention_check","49","8","50","1","606","86","22"
"071618","13:33:40","387783740","test","2","prime_positive","50","12","11","1","1068","87","22"
"071618","13:33:40","387783740","test","2","intention_check","51","12","11","0","2500","87","22"
"071618","13:33:40","387783740","test","2","prime_positive","52","7","63","1","359","88","22"
"071618","13:33:40","387783740","test","2","intention_check","53","7","63","1","832","88","22"
"071618","13:33:40","387783740","test","2","prime_negative","54","10","61","0","794","88","20"
"071618","13:33:40","387783740","test","2","intention_check","55","10","61","0","2500","88","20"
"071618","13:33:40","387783740","test","2","prime_negative","56","1","53","0","557","88","18"
"071618","13:33:40","387783740","test","2","intention_check","57","1","53","0","2500","88","18"
"071618","13:33:40","387783740","test","2","prime_positive","58","11","68","1","318","88","18"
"071618","13:33:40","387783740","test","2","intention_check","59","11","68","0","2500","88","18"
"071618","13:33:40","387783740","test","2","prime_positive","60","10","8","1","451","89","18"
"071618","13:33:40","387783740","test","2","intention_check","61","10","8","0","2500","89","18"
"071618","13:33:40","387783740","test","2","prime_positive","62","10","25","1","672","90","18"
"071618","13:33:40","387783740","test","2","intention_check","63","10","25","0","2500","90","18"
"071618","13:33:40","387783740","test","2","prime_positive","64","9","51","1","474","90","18"
"071618","13:33:40","387783740","test","2","intention_check","65","9","51","0","2500","90","18"
"071618","13:33:40","387783740","test","2","prime_negative","66","7","58","0","424","90","16"
"071618","13:33:40","387783740","test","2","intention_check","67","7","58","1","527","90","16"
"071618","13:33:40","387783740","test","2","prime_positive","68","3","17","1","251","90","16"
"071618","13:33:40","387783740","test","2","intention_check","69","3","17","0","2500","90","16"
"071618","13:33:40","387783740","test","2","prime_positive","70","12","34","1","481","91","16"
"071618","13:33:40","387783740","test","2","intention_check","71","12","34","0","2500","91","16"
"071618","13:33:40","387783740","test","2","prime_negative","72","3","37","0","459","91","15"
