date,time,subject,blockcode,blocknum,trialcode,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_obama.totalpercentcorrect,trial.prime_trump.totalpercentcorrect
80918,11:49:20,347524095,test,2,prime_obama,11,4,58,0,670,33,25
80918,11:49:20,347524095,test,2,prime_trump,12,2,22,0,768,33,20
80918,11:49:20,347524095,test,2,prime_obama,13,2,65,1,1183,42,20
80918,11:49:20,347524095,test,2,prime_obama,14,6,57,0,1157,37,20
80918,11:49:20,347524095,test,2,prime_trump,15,5,29,0,1149,37,16
80918,11:49:20,347524095,test,2,prime_trump,16,6,10,0,780,37,14
80918,11:49:20,347524095,test,2,prime_trump,17,5,4,0,890,37,12
80918,11:49:20,347524095,test,2,prime_trump,18,1,46,1,1268,37,22
80918,11:49:20,347524095,test,2,prime_obama,19,3,55,1,1127,44,22
80918,11:49:20,347524095,test,2,prime_trump,20,3,21,0,640,44,20
80918,11:49:20,347524095,test,2,prime_obama,21,2,33,0,708,40,20
80918,11:49:20,347524095,test,2,prime_trump,22,2,15,0,461,40,18
80918,11:49:20,347524095,test,2,prime_obama,23,4,16,1,810,45,18
80918,11:49:20,347524095,test,2,prime_obama,24,5,49,1,534,50,18
80918,11:49:20,347524095,test,2,prime_trump,25,6,47,0,942,50,16
80918,11:49:20,347524095,test,2,prime_obama,26,1,30,0,750,46,16
80918,11:49:20,347524095,test,2,prime_trump,27,4,51,0,557,46,15
80918,11:49:20,347524095,test,2,prime_obama,28,5,38,1,508,50,15
80918,11:49:20,347524095,test,2,prime_trump,29,3,72,0,606,50,14
80918,11:49:20,347524095,test,2,prime_trump,30,1,70,0,499,50,13
80918,11:49:20,347524095,test,2,prime_obama,31,4,2,1,844,53,13
80918,11:49:20,347524095,test,2,prime_trump,32,6,44,0,968,53,12
80918,11:49:20,347524095,test,2,prime_trump,33,4,14,1,2559,53,17
80918,11:49:20,347524095,test,2,prime_trump,34,5,41,0,558,53,16
80918,11:49:20,347524095,test,2,prime_trump,35,2,63,0,909,53,15
80918,11:49:20,347524095,test,2,prime_trump,36,5,7,1,1048,53,20
80918,11:49:20,347524095,test,2,prime_obama,37,1,35,1,617,56,20
80918,11:49:20,347524095,test,2,prime_obama,38,6,61,0,895,52,20
80918,11:49:20,347524095,test,2,prime_trump,39,3,50,0,1121,52,19
80918,11:49:20,347524095,test,2,prime_trump,40,1,56,0,1034,52,18
80918,11:49:20,347524095,test,2,prime_trump,41,4,66,1,958,52,21
80918,11:49:20,347524095,test,2,prime_obama,42,3,54,1,541,55,21
80918,11:49:20,347524095,test,2,prime_obama,43,2,60,0,846,52,21
80918,11:49:20,347524095,test,2,prime_obama,44,4,6,0,1144,50,21
80918,11:49:20,347524095,test,2,prime_obama,45,3,24,1,818,52,21
80918,11:49:20,347524095,test,2,prime_trump,46,2,59,0,607,52,20
80918,11:49:20,347524095,test,2,prime_trump,47,6,18,1,1052,52,24
80918,11:49:20,347524095,test,2,prime_obama,48,2,40,0,1102,50,24
80918,11:49:20,347524095,test,2,prime_obama,49,5,20,1,888,52,24
80918,11:49:20,347524095,test,2,prime_trump,50,1,43,0,450,52,23
80918,11:49:20,347524095,test,2,prime_trump,51,5,1,0,1109,52,22
80918,11:49:20,347524095,test,2,prime_obama,52,1,71,1,630,54,22
80918,11:49:20,347524095,test,2,prime_trump,53,6,52,0,707,54,21
80918,11:49:20,347524095,test,2,prime_trump,54,4,69,1,2044,54,24
80918,11:49:20,347524095,test,2,prime_trump,55,3,32,0,688,54,23
80918,11:49:20,347524095,test,2,prime_obama,56,6,67,1,850,56,23
80918,11:49:20,347524095,test,2,prime_trump,57,2,42,0,806,56,22
80918,11:49:20,347524095,test,2,prime_obama,58,2,9,1,995,57,22
80918,11:49:20,347524095,test,2,prime_trump,59,6,62,1,1025,57,25
80918,11:49:20,347524095,test,2,prime_obama,60,3,5,0,934,55,25
80918,11:49:20,347524095,test,2,prime_trump,61,5,26,0,702,55,24
80918,11:49:20,347524095,test,2,prime_obama,62,5,11,1,975,57,24
80918,11:49:20,347524095,test,2,prime_obama,63,1,31,0,886,55,24
80918,11:49:20,347524095,test,2,prime_obama,64,6,2,1,960,56,24
80918,11:49:20,347524095,test,2,prime_obama,65,4,4,0,768,54,24
80918,11:49:20,347524095,test,2,prime_trump,66,2,29,0,551,54,23
80918,11:49:20,347524095,test,2,prime_trump,67,3,58,0,965,54,22
80918,11:49:20,347524095,test,2,prime_obama,68,1,31,0,1084,53,22
80918,11:49:20,347524095,test,2,prime_obama,69,2,61,1,1046,54,22
80918,11:49:20,347524095,test,2,prime_obama,70,3,6,1,755,55,22
80918,11:49:20,347524095,test,2,prime_trump,71,4,1,0,842,55,22
80918,11:49:20,347524095,test,2,prime_obama,72,4,59,0,1573,54,22
80918,11:49:20,347524095,test,2,prime_obama,73,6,43,1,1380,55,22
80918,09:16:28,77268698,practice,1,prime_trump_practice,4,0,0,0,1523,0,0
80918,09:16:28,77268698,practice,1,prime_trump_practice,5,0,0,0,524,0,0
80918,09:16:28,77268698,practice,1,prime_trump_practice,6,0,0,1,1460,0,0
80918,09:16:28,77268698,practice,1,prime_trump_practice,7,0,0,1,656,0,0
80918,09:16:28,77268698,practice,1,prime_obama_practice,8,0,0,0,491,0,0
80918,09:16:28,77268698,practice,1,prime_obama_practice,9,0,0,1,373,0,0
80918,09:16:28,77268698,practice,1,prime_obama_practice,10,0,0,0,419,0,0
80918,09:16:28,77268698,practice,1,prime_obama_practice,11,0,0,0,776,0,0
80918,09:16:28,77268698,practice,1,prime_trump_practice,12,0,0,1,431,0,0
80918,09:16:28,77268698,practice,1,prime_obama_practice,13,0,0,1,627,0,0
80918,09:16:28,77268698,test,2,prime_trump,2,1,32,0,471,0,0
80918,09:16:28,77268698,test,2,prime_obama,3,1,38,1,602,100,0
80918,09:16:28,77268698,test,2,prime_obama,4,6,36,0,535,50,0
80918,09:16:28,77268698,test,2,prime_trump,5,6,2,0,455,50,0
80918,09:16:28,77268698,test,2,prime_trump,6,3,64,0,450,50,0
80918,09:16:28,77268698,test,2,prime_obama,7,2,52,1,238,66,0
80918,09:16:28,77268698,test,2,prime_obama,8,5,61,1,346,75,0
80918,09:16:28,77268698,test,2,prime_trump,9,1,54,1,338,75,25
80918,09:16:28,77268698,test,2,prime_obama,10,3,1,0,442,60,25
80918,09:16:28,77268698,test,2,prime_obama,11,1,69,0,710,50,25
80918,09:16:28,77268698,test,2,prime_trump,12,4,29,0,407,50,20
80918,09:16:28,77268698,test,2,prime_obama,13,4,49,1,204,57,20
80918,09:16:28,77268698,test,2,prime_trump,14,5,40,1,210,57,33
80918,09:16:28,77268698,test,2,prime_obama,15,6,43,0,543,50,33
80918,09:16:28,77268698,test,2,prime_trump,16,2,18,0,519,50,28
80918,09:16:28,77268698,test,2,prime_trump,17,4,7,1,175,50,37
80918,09:16:28,77268698,test,2,prime_trump,18,5,26,1,214,50,44
80918,09:16:28,77268698,test,2,prime_obama,19,5,50,0,67,44,44
80918,09:16:28,77268698,test,2,prime_obama,20,2,19,1,102,50,44
80918,09:16:28,77268698,test,2,prime_obama,21,4,23,0,407,45,44
80918,09:16:28,77268698,test,2,prime_obama,22,1,24,0,549,41,44
80918,09:16:28,77268698,test,2,prime_obama,23,3,10,1,333,46,44
80918,09:16:28,77268698,test,2,prime_trump,24,1,48,1,245,46,50
80918,09:16:28,77268698,test,2,prime_trump,25,2,21,0,217,46,45
80918,09:16:28,77268698,test,2,prime_trump,26,3,70,1,125,46,50
80918,09:16:28,77268698,test,2,prime_obama,27,1,28,0,278,42,50
80918,09:16:28,77268698,test,2,prime_trump,28,6,72,1,96,42,53
80918,09:16:28,77268698,test,2,prime_trump,29,5,66,0,291,42,50
80918,09:16:28,77268698,test,2,prime_trump,30,2,46,1,252,42,53
80918,09:16:28,77268698,test,2,prime_obama,31,3,60,0,336,40,53
80918,09:16:28,77268698,test,2,prime_obama,32,5,45,0,168,37,53
80918,09:16:28,77268698,test,2,prime_trump,33,1,17,0,206,37,50
80918,09:16:28,77268698,test,2,prime_obama,34,4,42,1,188,41,50
80918,09:16:28,77268698,test,2,prime_trump,35,3,9,1,162,41,52
80918,09:16:28,77268698,test,2,prime_obama,36,6,30,1,145,44,52
80918,09:16:28,77268698,test,2,prime_obama,37,2,65,1,161,47,52
80918,09:16:28,77268698,test,2,prime_obama,38,4,59,0,272,45,52
80918,09:16:28,77268698,test,2,prime_obama,39,5,11,1,171,47,52
80918,09:16:28,77268698,test,2,prime_trump,40,4,58,1,178,47,55
80918,09:16:28,77268698,test,2,prime_trump,41,6,51,1,208,47,57
80918,09:16:28,77268698,test,2,prime_obama,42,2,62,0,221,45,57
80918,09:16:28,77268698,test,2,prime_obama,43,6,4,0,202,43,57
80918,09:16:28,77268698,test,2,prime_obama,44,3,68,0,39,41,57
80918,09:16:28,77268698,test,2,prime_trump,45,3,20,0,227,41,55
80918,09:16:28,77268698,test,2,prime_obama,46,1,47,1,256,44,55
80918,09:16:28,77268698,test,2,prime_obama,47,2,6,1,179,46,55
80918,09:16:28,77268698,test,2,prime_trump,48,6,16,1,290,46,57
80918,09:16:28,77268698,test,2,prime_obama,49,1,56,1,316,48,57
80918,09:16:28,77268698,test,2,prime_trump,50,1,3,0,285,48,54
80918,09:16:28,77268698,test,2,prime_trump,51,5,67,1,335,48,56
80918,09:16:28,77268698,test,2,prime_obama,52,4,31,1,207,50,56
80918,09:16:28,77268698,test,2,prime_obama,53,6,55,0,156,48,56
80918,09:16:28,77268698,test,2,prime_trump,54,4,8,0,251,48,54
80918,09:16:28,77268698,test,2,prime_obama,55,5,39,0,151,46,54
80918,09:16:28,77268698,test,2,prime_trump,56,2,63,0,174,46,52
80918,09:16:28,77268698,test,2,prime_obama,57,3,15,1,220,48,52
80918,09:16:28,77268698,test,2,prime_trump,58,3,33,1,273,48,53
80918,09:16:28,77268698,test,2,prime_trump,59,2,44,0,348,48,51
80918,09:16:28,77268698,test,2,prime_trump,60,1,41,0,300,48,50
80918,09:16:28,77268698,test,2,prime_trump,61,4,14,1,277,48,51
80918,09:16:28,77268698,test,2,prime_trump,62,6,71,0,272,48,50
80918,09:16:28,77268698,test,2,prime_trump,63,5,35,1,362,48,51
80918,09:16:28,77268698,test,2,prime_trump,64,2,38,0,298,48,50
80918,09:16:28,77268698,test,2,prime_obama,65,5,3,0,348,46,50
80918,09:16:28,77268698,test,2,prime_trump,66,6,7,0,395,46,48
80918,09:16:28,77268698,test,2,prime_obama,67,6,14,0,481,45,48
80918,09:16:28,77268698,test,2,prime_trump,68,1,28,1,124,45,50
80918,09:16:28,77268698,test,2,prime_trump,69,5,45,1,645,45,51
80918,09:16:28,77268698,test,2,prime_obama,70,4,72,0,361,44,51
80918,09:16:28,77268698,test,2,prime_obama,71,3,55,1,272,45,51
80918,09:16:28,77268698,test,2,prime_trump,72,4,39,1,379,45,52
80918,09:16:28,77268698,test,2,prime_obama,73,1,56,0,497,44,52
80918,12:27:07,408892577,practice,1,prime_obama_practice,4,0,0,0,1431,0,0
80918,12:27:07,408892577,practice,1,prime_obama_practice,5,0,0,0,1259,0,0
80918,12:27:07,408892577,practice,1,prime_trump_practice,6,0,0,1,615,0,0
80918,12:27:07,408892577,practice,1,prime_obama_practice,7,0,0,0,404,0,0
80918,12:27:07,408892577,practice,1,prime_trump_practice,8,0,0,1,633,0,0
80918,12:27:07,408892577,practice,1,prime_trump_practice,9,0,0,1,365,0,0
80918,12:27:07,408892577,practice,1,prime_obama_practice,10,0,0,0,308,0,0
80918,12:27:07,408892577,practice,1,prime_trump_practice,11,0,0,1,270,0,0
80918,12:27:07,408892577,practice,1,prime_obama_practice,12,0,0,0,304,0,0
80918,12:27:07,408892577,practice,1,prime_trump_practice,13,0,0,1,226,0,0
80918,12:27:07,408892577,test,2,prime_trump,2,3,17,1,339,0,100
80918,12:27:07,408892577,test,2,prime_trump,3,3,67,1,235,0,100
80918,12:27:07,408892577,test,2,prime_obama,4,5,20,0,159,0,100
80918,12:27:07,408892577,test,2,prime_obama,5,6,71,0,206,0,100
80918,12:27:07,408892577,test,2,prime_trump,6,1,72,1,179,0,100
80918,12:27:07,408892577,test,2,prime_obama,7,1,14,0,210,0,100
80918,12:27:07,408892577,test,2,prime_trump,8,4,36,1,183,0,100
80918,12:27:07,408892577,test,2,prime_trump,9,2,21,1,165,0,100
80918,12:27:07,408892577,test,2,prime_trump,10,6,51,1,237,0,100
80918,12:27:07,408892577,test,2,prime_trump,11,5,62,1,201,0,100
80918,12:27:07,408892577,test,2,prime_trump,12,3,55,1,150,0,100
80918,12:27:07,408892577,test,2,prime_obama,13,5,40,0,197,0,100
80918,12:27:07,408892577,test,2,prime_obama,14,3,60,0,203,0,100
80918,12:27:07,408892577,test,2,prime_obama,15,4,33,0,256,0,100
80918,12:27:07,408892577,test,2,prime_obama,16,2,25,0,236,0,100
80918,12:27:07,408892577,test,2,prime_obama,17,5,28,0,192,0,100
80918,12:27:07,408892577,test,2,prime_obama,18,6,50,0,102,0,100
80918,12:27:07,408892577,test,2,prime_trump,19,1,26,0,103,0,88
80918,12:27:07,408892577,test,2,prime_trump,20,4,5,1,176,0,90
80918,12:27:07,408892577,test,2,prime_obama,21,1,2,0,199,0,90
80918,12:27:07,408892577,test,2,prime_trump,22,5,29,1,61,0,90
80918,12:27:07,408892577,test,2,prime_obama,23,2,66,0,160,0,90
80918,12:27:07,408892577,test,2,prime_trump,24,2,3,1,63,0,91
80918,12:27:07,408892577,test,2,prime_trump,25,6,38,1,451,0,92
80918,12:27:07,408892577,test,2,prime_obama,26,3,31,0,278,0,92
80918,12:27:07,408892577,test,2,prime_obama,27,4,58,0,273,0,92
80918,12:27:07,408892577,test,2,prime_trump,28,3,42,1,291,0,92
80918,12:27:07,408892577,test,2,prime_trump,29,4,15,1,229,0,93
80918,12:27:07,408892577,test,2,prime_obama,30,4,9,0,330,0,93
80918,12:27:07,408892577,test,2,prime_obama,31,2,48,0,298,0,93
80918,12:27:07,408892577,test,2,prime_obama,32,3,32,0,300,0,93
80918,12:27:07,408892577,test,2,prime_trump,33,6,13,1,381,0,93
80918,12:27:07,408892577,test,2,prime_trump,34,2,39,1,439,0,94
80918,12:27:07,408892577,test,2,prime_trump,35,1,34,0,1528,0,88
80918,12:27:07,408892577,test,2,prime_obama,36,1,57,1,225,5,88
80918,12:27:07,408892577,test,2,prime_trump,37,5,46,0,469,5,84
80918,12:27:07,408892577,test,2,prime_obama,38,5,4,1,240,11,84
80918,12:27:07,408892577,test,2,prime_trump,39,5,44,0,428,11,80
80918,12:27:07,408892577,test,2,prime_trump,40,1,56,1,241,11,80
80918,12:27:07,408892577,test,2,prime_trump,41,4,52,0,573,11,77
80918,12:27:07,408892577,test,2,prime_obama,42,6,63,1,187,15,77
80918,12:27:07,408892577,test,2,prime_trump,43,3,41,0,290,15,73
80918,12:27:07,408892577,test,2,prime_obama,44,3,24,1,211,20,73
80918,12:27:07,408892577,test,2,prime_obama,45,5,35,1,225,23,73
80918,12:27:07,408892577,test,2,prime_trump,46,2,7,0,181,23,70
80918,12:27:07,408892577,test,2,prime_obama,47,1,43,1,284,27,70
80918,12:27:07,408892577,test,2,prime_obama,48,6,54,1,246,30,70
80918,12:27:07,408892577,test,2,prime_obama,49,2,8,1,234,33,70
80918,12:27:07,408892577,test,2,prime_obama,50,4,27,1,278,36,70
80918,12:27:07,408892577,test,2,prime_trump,51,6,61,0,312,36,68
80918,12:27:07,408892577,test,2,prime_trump,52,6,18,0,162,36,65
80918,12:27:07,408892577,test,2,prime_obama,53,1,65,1,201,38,65
80918,12:27:07,408892577,test,2,prime_trump,54,2,11,0,678,38,62
80918,12:27:07,408892577,test,2,prime_trump,55,4,30,0,265,38,60
80918,12:27:07,408892577,test,2,prime_trump,56,1,23,0,228,38,58
80918,12:27:07,408892577,test,2,prime_trump,57,3,70,0,113,38,56
80918,12:27:07,408892577,test,2,prime_trump,58,5,19,0,82,38,54
80918,12:27:07,408892577,test,2,prime_obama,59,4,64,1,100,40,54
80918,12:27:07,408892577,test,2,prime_obama,60,2,47,1,382,42,54
80918,12:27:07,408892577,test,2,prime_obama,61,6,45,1,261,44,54
80918,12:27:07,408892577,test,2,prime_obama,62,3,68,1,2944,46,54
80918,12:27:07,408892577,test,2,prime_trump,63,6,12,0,480,46,53
80918,12:27:07,408892577,test,2,prime_obama,64,5,62,1,1522,48,53
80918,12:27:07,408892577,test,2,prime_trump,65,4,34,0,267,48,51
80918,12:27:07,408892577,test,2,prime_obama,66,4,9,1,134,50,51
80918,12:27:07,408892577,test,2,prime_trump,67,3,1,0,230,50,50
80918,12:27:07,408892577,test,2,prime_obama,68,6,49,1,426,51,50
80918,12:27:07,408892577,test,2,prime_obama,69,3,6,1,103,52,50
80918,12:27:07,408892577,test,2,prime_obama,70,2,56,1,168,54,50
80918,12:27:07,408892577,test,2,prime_obama,71,5,65,1,255,55,50
80918,12:27:07,408892577,test,2,prime_trump,72,2,71,0,354,55,48
80918,12:27:07,408892577,test,2,prime_trump,73,1,45,0,1441,55,47
80918,12:33:35,210361004,practice,1,prime_trump_practice,4,0,0,1,2264,0,0
80918,12:33:35,210361004,practice,1,prime_obama_practice,5,0,0,0,1014,0,0
80918,12:33:35,210361004,practice,1,prime_obama_practice,6,0,0,0,949,0,0
80918,12:33:35,210361004,practice,1,prime_obama_practice,7,0,0,1,829,0,0
80918,12:33:35,210361004,practice,1,prime_trump_practice,8,0,0,0,1391,0,0
80918,12:33:35,210361004,practice,1,prime_trump_practice,9,0,0,1,934,0,0
80918,12:33:35,210361004,practice,1,prime_obama_practice,10,0,0,0,926,0,0
80918,12:33:35,210361004,practice,1,prime_trump_practice,11,0,0,1,380,0,0
80918,12:33:35,210361004,practice,1,prime_obama_practice,12,0,0,0,508,0,0
80918,12:33:35,210361004,practice,1,prime_trump_practice,13,0,0,1,428,0,0
80918,12:33:35,210361004,test,2,prime_obama,2,6,51,0,2090,0,0
80918,12:33:35,210361004,test,2,prime_obama,3,5,1,0,2174,0,0
80918,12:33:35,210361004,test,2,prime_obama,4,6,56,0,1393,0,0
80918,12:33:35,210361004,test,2,prime_obama,5,2,8,1,1395,25,0
80918,12:33:35,210361004,test,2,prime_trump,6,1,14,1,2207,25,100
80918,12:33:35,210361004,test,2,prime_trump,7,4,48,0,1909,25,50
80918,12:33:35,210361004,test,2,prime_trump,8,3,31,1,982,25,66
80918,12:33:35,210361004,test,2,prime_obama,9,1,12,1,820,40,66
80918,12:33:35,210361004,test,2,prime_obama,10,4,34,1,1560,50,66
80918,12:33:35,210361004,test,2,prime_trump,11,2,10,0,2686,50,50
80918,12:33:35,210361004,test,2,prime_trump,12,6,54,1,724,50,60
80918,12:33:35,210361004,test,2,prime_obama,13,3,53,0,1498,42,60
80918,12:33:35,210361004,test,2,prime_trump,14,5,41,1,1606,42,66
80918,12:33:35,210361004,test,2,prime_trump,15,1,64,0,1407,42,57
80918,12:33:35,210361004,test,2,prime_obama,16,3,36,1,1975,50,57
80918,12:33:35,210361004,test,2,prime_trump,17,6,30,1,875,50,62
80918,12:33:35,210361004,test,2,prime_trump,18,5,50,0,1454,50,55
80918,12:33:35,210361004,test,2,prime_obama,19,1,7,1,916,55,55
80918,12:33:35,210361004,test,2,prime_trump,20,3,9,1,1148,55,60
80918,12:33:35,210361004,test,2,prime_trump,21,2,40,0,2234,55,54
80918,12:33:35,210361004,test,2,prime_obama,22,5,52,0,1387,50,54
80918,12:33:35,210361004,test,2,prime_trump,23,4,61,1,771,50,58
80918,12:33:35,210361004,test,2,prime_trump,24,1,57,1,986,50,61
80918,12:33:35,210361004,test,2,prime_obama,25,4,42,0,1470,45,61
80918,12:33:35,210361004,test,2,prime_obama,26,2,11,1,677,50,61
80918,12:33:35,210361004,test,2,prime_trump,27,2,38,1,702,50,64
80918,12:33:35,210361004,test,2,prime_obama,28,6,66,1,664,53,64
80918,12:33:35,210361004,test,2,prime_obama,29,3,60,0,1377,50,64
80918,12:33:35,210361004,test,2,prime_trump,30,6,19,0,674,50,60
80918,12:33:35,210361004,test,2,prime_obama,31,6,71,0,1159,46,60
80918,12:33:35,210361004,test,2,prime_trump,32,1,68,1,571,46,62
80918,12:33:35,210361004,test,2,prime_trump,33,5,26,1,2482,46,64
80918,12:33:35,210361004,test,2,prime_trump,34,4,15,1,1897,46,66
80918,12:33:35,210361004,test,2,prime_trump,35,3,44,0,612,46,63
80918,12:33:35,210361004,test,2,prime_trump,36,1,63,0,970,46,60
80918,12:33:35,210361004,test,2,prime_trump,37,6,18,0,1800,46,57
80918,12:33:35,210361004,test,2,prime_obama,38,2,45,0,1144,43,57
80918,12:33:35,210361004,test,2,prime_obama,39,5,23,1,569,47,57
80918,12:33:35,210361004,test,2,prime_obama,40,4,4,1,1106,50,57
80918,12:33:35,210361004,test,2,prime_trump,41,3,21,1,660,50,59
80918,12:33:35,210361004,test,2,prime_obama,42,1,2,1,579,52,59
80918,12:33:35,210361004,test,2,prime_obama,43,4,3,1,1503,55,59
80918,12:33:35,210361004,test,2,prime_trump,44,2,13,1,746,55,60
80918,12:33:35,210361004,test,2,prime_obama,45,5,55,0,734,52,60
80918,12:33:35,210361004,test,2,prime_obama,46,1,6,1,617,54,60
80918,12:33:35,210361004,test,2,prime_obama,47,3,43,1,879,56,60
80918,12:33:35,210361004,test,2,prime_trump,48,4,59,1,968,56,62
80918,12:33:35,210361004,test,2,prime_trump,49,5,24,1,746,56,64
80918,12:33:35,210361004,test,2,prime_obama,50,6,62,0,715,54,64
80918,12:33:35,210361004,test,2,prime_trump,51,5,16,0,917,54,61
80918,12:33:35,210361004,test,2,prime_obama,52,2,70,1,880,56,61
80918,12:33:35,210361004,test,2,prime_trump,53,4,72,1,654,56,62
80918,12:33:35,210361004,test,2,prime_trump,54,6,28,0,699,56,60
80918,12:33:35,210361004,test,2,prime_obama,55,2,29,1,839,57,60
80918,12:33:35,210361004,test,2,prime_obama,56,5,39,1,594,59,60
80918,12:33:35,210361004,test,2,prime_trump,57,1,32,0,667,59,58
80918,12:33:35,210361004,test,2,prime_trump,58,3,47,0,965,59,56
80918,12:33:35,210361004,test,2,prime_obama,59,1,27,1,602,60,56
80918,12:33:35,210361004,test,2,prime_trump,60,2,20,0,572,60,54
80918,12:33:35,210361004,test,2,prime_obama,61,6,17,1,515,62,54
80918,12:33:35,210361004,test,2,prime_obama,62,3,5,1,966,63,54
80918,12:33:35,210361004,test,2,prime_obama,63,4,25,1,501,64,54
80918,12:33:35,210361004,test,2,prime_trump,64,3,36,1,579,64,56
80918,12:33:35,210361004,test,2,prime_trump,65,6,6,1,548,64,57
80918,12:33:35,210361004,test,2,prime_trump,66,1,66,0,1603,64,55
80918,12:33:35,210361004,test,2,prime_obama,67,4,50,0,621,62,55
80918,12:33:35,210361004,test,2,prime_trump,68,5,71,0,674,62,54
80918,12:33:35,210361004,test,2,prime_obama,69,2,31,0,589,60,54
80918,12:33:35,210361004,test,2,prime_obama,70,5,49,1,1424,61,54
80918,12:33:35,210361004,test,2,prime_trump,71,4,9,1,439,61,55
80918,12:33:35,210361004,test,2,prime_obama,72,1,64,0,1031,60,55
80918,12:33:35,210361004,test,2,prime_obama,73,6,27,1,421,61,55
80918,12:36:32,24223154,practice,1,prime_trump_practice,4,0,0,1,3541,0,0
80918,12:36:32,24223154,practice,1,prime_obama_practice,5,0,0,1,816,0,0
80918,12:36:32,24223154,practice,1,prime_obama_practice,6,0,0,1,562,0,0
80918,12:36:32,24223154,practice,1,prime_trump_practice,7,0,0,1,1053,0,0
80918,12:36:32,24223154,practice,1,prime_trump_practice,8,0,0,1,476,0,0
80918,12:36:32,24223154,practice,1,prime_obama_practice,9,0,0,1,388,0,0
80918,12:36:32,24223154,practice,1,prime_trump_practice,10,0,0,1,445,0,0
80918,12:36:32,24223154,practice,1,prime_obama_practice,11,0,0,1,436,0,0
80918,12:36:32,24223154,practice,1,prime_trump_practice,12,0,0,1,420,0,0
80918,12:36:32,24223154,practice,1,prime_obama_practice,13,0,0,1,541,0,0
80918,12:36:32,24223154,test,2,prime_obama,2,4,39,1,573,100,0
80918,12:36:32,24223154,test,2,prime_trump,3,3,68,1,719,100,100
80918,12:36:32,24223154,test,2,prime_trump,4,6,11,1,412,100,100
80918,12:36:32,24223154,test,2,prime_obama,5,3,72,1,309,100,100
80918,12:36:32,24223154,test,2,prime_trump,6,2,47,1,266,100,100
80918,12:36:32,24223154,test,2,prime_obama,7,1,3,1,344,100,100
80918,12:36:32,24223154,test,2,prime_trump,8,1,49,1,364,100,100
80918,12:36:32,24223154,test,2,prime_obama,9,4,48,1,518,100,100
80918,12:36:32,24223154,test,2,prime_obama,10,6,7,1,411,100,100
80918,12:36:32,24223154,test,2,prime_trump,11,3,27,0,403,100,80
80918,12:36:32,24223154,test,2,prime_obama,12,5,1,1,291,100,80
