subject,prime_type,rating,influenced,self_exclusion_1,complete_data,prime_identity
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,2
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,10
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,3
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,6
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,4
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,10
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,5
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,3
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,12
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,1
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,3
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,10
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,6
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,11
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,8
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,1
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,8
3545965,prime_type_B,0,1,"Yes, use my data",TRUE,4
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,7
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,11
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,2
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,6
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,9
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,10
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,4
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,5
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,7
3545965,prime_type_B,0,1,"Yes, use my data",TRUE,4
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,10
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,12
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,5
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,2
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,9
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,12
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,9
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,12
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,11
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,1
3545965,prime_type_A,0,1,"Yes, use my data",TRUE,10
3545965,prime_type_B,1,1,"Yes, use my data",TRUE,6
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,12
4760432,prime_type_B,1,0,"Yes, use my data",TRUE,5
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,10
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,7
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,6
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,5
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,6
4760432,prime_type_B,0,0,"Yes, use my data",TRUE,4
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_A,0,0,"Yes, use my data",TRUE,1
4760432,prime_type_A,0,0,"Yes, use my data",TRUE,4
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,1
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,9
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,10
4760432,prime_type_B,0,0,"Yes, use my data",TRUE,10
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,6
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,11
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,4
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,10
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,12
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,6
4760432,prime_type_B,1,0,"Yes, use my data",TRUE,8
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,1
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,5
4760432,prime_type_B,1,0,"Yes, use my data",TRUE,7
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_A,0,0,"Yes, use my data",TRUE,8
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,7
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,3
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,11
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,9
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,3
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,9
4760432,prime_type_A,0,0,"Yes, use my data",TRUE,4
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,5
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,6
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,12
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,10
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,4
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,12
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,9
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,4
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,1
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,10
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,6
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,3
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,7
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,5
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,3
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,1
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,5
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,12
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,11
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,9
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,7
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,8
4760432,prime_type_B,1,0,"Yes, use my data",TRUE,8
4760432,prime_type_A,1,1,"Yes, use my data",TRUE,11
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,11
4760432,prime_type_B,1,0,"Yes, use my data",TRUE,8
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,12
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,1
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,10
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,2
4760432,prime_type_B,0,1,"Yes, use my data",TRUE,9
4760432,prime_type_B,1,1,"Yes, use my data",TRUE,3
4760432,prime_type_A,0,1,"Yes, use my data",TRUE,8
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,8
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,3
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,5
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,6
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,9
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,7
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,12
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,6
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,4
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,7
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,10
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,9
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,8
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,4
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,12
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,2
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,10
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,1
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,2
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,11
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,12
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,7
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,7
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,6
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,5
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,6
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,9
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,3
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,4
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,5
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,8
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,10
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,4
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,10
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,11
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,12
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,1
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,4
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,5
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,9
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,3
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,8
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,12
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,12
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,8
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,7
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,6
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,11
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,5
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,4
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,1
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,3
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,10
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,11
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,2
11515328,prime_type_B,1,1,"Yes, use my data",TRUE,7
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,2
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,3
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,1
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,10
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,3
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,4
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,9
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,6
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,9
11515328,prime_type_B,1,1,"Yes, use my data",TRUE,7
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,2
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,7
11515328,prime_type_A,0,0,"Yes, use my data",TRUE,3
11515328,prime_type_B,0,0,"Yes, use my data",TRUE,6
11515328,prime_type_B,1,0,"Yes, use my data",TRUE,5
11515328,prime_type_A,1,0,"Yes, use my data",TRUE,1
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,10
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_B,1,1,"Yes, use my data",TRUE,7
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,1
21664305,prime_type_A,0,0,"Yes, use my data",TRUE,9
21664305,prime_type_B,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,7
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,5
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,3
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,3
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,5
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,10
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,2
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,11
21664305,prime_type_B,0,0,"Yes, use my data",TRUE,1
21664305,prime_type_B,0,1,"Yes, use my data",TRUE,2
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,8
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,1
21664305,prime_type_A,0,0,"Yes, use my data",TRUE,11
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,9
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,10
21664305,prime_type_A,0,0,"Yes, use my data",TRUE,2
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,8
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,6
21664305,prime_type_B,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,12
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,6
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,5
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,3
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,3
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,7
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,9
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_B,1,1,"Yes, use my data",TRUE,7
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,1
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,12
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,5
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,5
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,10
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,8
21664305,prime_type_A,0,0,"Yes, use my data",TRUE,11
21664305,prime_type_B,1,1,"Yes, use my data",TRUE,7
21664305,prime_type_B,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_B,1,1,"Yes, use my data",TRUE,2
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,9
21664305,prime_type_A,0,0,"Yes, use my data",TRUE,12
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,10
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,6
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,1
21664305,prime_type_A,0,0,"Yes, use my data",TRUE,5
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,9
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,3
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,6
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,12
21664305,prime_type_B,0,0,"Yes, use my data",TRUE,10
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,8
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,2
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,1
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,11
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,7
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,3
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,3
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,8
21664305,prime_type_B,0,0,"Yes, use my data",TRUE,1
21664305,prime_type_B,1,1,"Yes, use my data",TRUE,5
21664305,prime_type_A,0,1,"Yes, use my data",TRUE,4
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,7
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,12
21664305,prime_type_B,1,0,"Yes, use my data",TRUE,6
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,10
21664305,prime_type_A,1,0,"Yes, use my data",TRUE,1
27172297,prime_type_A,1,1,"Yes, use my data",TRUE,11
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,8
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,12
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,2
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,6
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,11
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,5
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,4
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,6
27172297,prime_type_A,1,1,"Yes, use my data",TRUE,7
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,4
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,12
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,1
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,5
27172297,prime_type_A,1,1,"Yes, use my data",TRUE,11
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,3
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,10
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,2
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,7
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,8
27172297,prime_type_A,1,1,"Yes, use my data",TRUE,7
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,6
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,3
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,5
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,4
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,2
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,11
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,1
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,9
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,9
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,5
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,8
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,4
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,12
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,10
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,4
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,8
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,12
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,1
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,6
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,10
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,3
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,2
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,1
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,5
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,1
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,6
27172297,prime_type_A,1,1,"Yes, use my data",TRUE,11
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,2
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,6
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,9
27172297,prime_type_A,1,1,"Yes, use my data",TRUE,7
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,12
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,4
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,5
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,11
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,8
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,9
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,12
27172297,prime_type_A,0,0,"Yes, use my data",TRUE,12
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,3
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,7
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,6
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,10
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,7
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,6
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,2
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,10
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,10
27172297,prime_type_B,1,1,"Yes, use my data",TRUE,3
27172297,prime_type_B,0,1,"Yes, use my data",TRUE,8
27172297,prime_type_A,0,1,"Yes, use my data",TRUE,8
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,4
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,9
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,6
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,11
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,10
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,2
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,1
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,5
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,12
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,6
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,8
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,5
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,7
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,9
36970580,prime_type_B,0,0,"Yes, use my data",TRUE,10
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,4
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,5
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,5
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,3
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,9
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,6
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,11
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,2
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,1
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,3
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,2
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,8
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,10
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,11
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,6
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,12
36970580,prime_type_A,1,0,"Yes, use my data",TRUE,7
36970580,prime_type_A,1,1,"Yes, use my data",TRUE,1
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,4
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,10
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,7
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,12
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,4
36970580,prime_type_A,1,1,"Yes, use my data",TRUE,11
36970580,prime_type_B,0,0,"Yes, use my data",TRUE,9
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,12
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,9
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,10
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,1
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,2
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,3
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,9
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,7
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,8
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,2
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,5
36970580,prime_type_B,0,0,"Yes, use my data",TRUE,11
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,6
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,12
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,1
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,7
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,5
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,8
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,3
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,6
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,10
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,12
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,4
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,1
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,2
36970580,prime_type_B,0,0,"Yes, use my data",TRUE,12
36970580,prime_type_B,0,1,"Yes, use my data",TRUE,5
36970580,prime_type_A,0,1,"Yes, use my data",TRUE,9
36970580,prime_type_B,1,0,"Yes, use my data",TRUE,10
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,11
36970580,prime_type_A,0,0,"Yes, use my data",TRUE,3
36970580,prime_type_B,1,1,"Yes, use my data",TRUE,6
41432451,prime_type_B,1,1,"Yes, use my data",TRUE,11
41432451,prime_type_B,0,0,"Yes, use my data",TRUE,1
41432451,prime_type_A,0,1,"Yes, use my data",TRUE,8
41432451,prime_type_B,1,1,"Yes, use my data",TRUE,8
41432451,prime_type_A,0,1,"Yes, use my data",TRUE,7
41432451,prime_type_B,0,0,"Yes, use my data",TRUE,6
41432451,prime_type_B,0,1,"Yes, use my data",TRUE,4
41432451,prime_type_B,1,1,"Yes, use my data",TRUE,9
41432451,prime_type_B,1,0,"Yes, use my data",TRUE,10
41432451,prime_type_B,0,0,"Yes, use my data",TRUE,7
41432451,prime_type_A,0,1,"Yes, use my data",TRUE,2
41432451,prime_type_B,1,0,"Yes, use my data",TRUE,12
41432451,prime_type_A,1,0,"Yes, use my data",TRUE,10
41432451,prime_type_A,1,0,"Yes, use my data",TRUE,9
41432451,prime_type_B,0,0,"Yes, use my data",TRUE,5
41432451,prime_type_B,1,1,"Yes, use my data",TRUE,1
41432451,prime_type_A,0,0,"Yes, use my data",TRUE,12
