date,time,subject,blockcode,blocknum,prime_type,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_obama.totalpercentcorrect,trial.prime_trump.totalpercentcorrect,influenced
100918,11:43:46,548346706,test,2,1,2,9,2,1,618,100,0,0
100918,11:43:46,548346706,test,2,1,4,6,71,1,509,100,0,0
100918,11:43:46,548346706,test,2,1,6,2,29,1,531,100,0,1
100918,11:43:46,548346706,test,2,0,8,12,42,0,686,100,0,0
100918,11:43:46,548346706,test,2,0,10,10,31,0,574,100,0,1
100918,11:43:46,548346706,test,2,1,12,3,32,1,452,100,0,1
100918,11:43:46,548346706,test,2,1,14,5,45,0,685,80,0,0
100918,11:43:46,548346706,test,2,0,16,8,38,1,757,80,33,0
100918,11:43:46,548346706,test,2,1,18,7,5,1,533,83,33,1
100918,11:43:46,548346706,test,2,1,20,11,37,0,946,71,33,0
100918,11:43:46,548346706,test,2,1,22,3,6,1,385,75,33,1
100918,11:43:46,548346706,test,2,1,24,8,64,1,678,77,33,0
100918,11:43:46,548346706,test,2,1,26,6,41,1,454,80,33,0
100918,11:43:46,548346706,test,2,0,28,6,44,0,1003,80,25,0
100918,11:43:46,548346706,test,2,0,30,11,7,1,833,80,40,0
100918,11:43:46,548346706,test,2,1,32,9,67,1,496,81,40,0
100918,11:43:46,548346706,test,2,0,34,7,58,0,471,81,33,0
100918,11:43:46,548346706,test,2,0,36,3,43,0,518,81,28,1
100918,11:43:46,548346706,test,2,0,38,11,48,1,510,81,37,0
100918,11:43:46,548346706,test,2,1,40,2,30,1,422,83,37,0
100918,11:43:46,548346706,test,2,0,42,6,8,1,1010,83,44,0
100918,11:43:46,548346706,test,2,1,44,10,21,0,552,76,44,0
100918,11:43:46,548346706,test,2,0,46,3,39,0,379,76,40,1
100918,11:43:46,548346706,test,2,0,48,9,46,1,671,76,45,0
100918,11:43:46,548346706,test,2,0,50,2,20,0,1130,76,41,1
100918,11:43:46,548346706,test,2,1,52,12,47,1,649,78,41,0
100918,11:43:46,548346706,test,2,1,54,4,69,1,522,80,41,0
100918,11:43:46,548346706,test,2,1,56,7,72,1,341,81,41,0
100918,11:43:46,548346706,test,2,0,58,1,57,0,318,81,38,1
100918,11:43:46,548346706,test,2,0,60,12,51,1,649,81,42,0
100918,11:43:46,548346706,test,2,1,62,11,14,1,454,82,42,0
100918,11:43:46,548346706,test,2,0,64,10,66,1,1108,82,46,0
100918,11:43:46,548346706,test,2,0,66,8,56,1,597,82,50,0
100918,11:43:46,548346706,test,2,0,68,5,28,1,400,82,52,0
100918,11:43:46,548346706,test,2,0,70,4,10,1,557,82,55,0
100918,11:43:46,548346706,test,2,1,72,5,25,0,227,77,55,0
100918,11:43:46,548346706,test,2,0,74,7,62,0,369,77,52,0
100918,11:43:46,548346706,test,2,1,76,1,9,1,656,78,52,0
100918,11:43:46,548346706,test,2,0,78,10,35,0,619,78,50,0
100918,11:43:46,548346706,test,2,1,80,6,59,1,215,80,50,0
100918,11:43:46,548346706,test,2,1,82,8,60,1,381,80,50,0
100918,11:43:46,548346706,test,2,0,84,12,24,1,561,80,52,0
100918,11:43:46,548346706,test,2,0,86,5,53,0,340,80,50,1
100918,11:43:46,548346706,test,2,1,88,2,40,1,522,81,50,0
100918,11:43:46,548346706,test,2,0,90,1,55,0,327,81,47,1
100918,11:43:46,548346706,test,2,0,92,3,4,0,418,81,45,1
100918,11:43:46,548346706,test,2,0,94,2,36,1,314,81,48,0
100918,11:43:46,548346706,test,2,1,96,5,11,1,429,82,48,0
100918,11:43:46,548346706,test,2,1,98,7,19,1,372,83,48,0
100918,11:43:46,548346706,test,2,0,100,4,70,1,593,83,50,0
100918,11:43:46,548346706,test,2,0,102,8,22,1,662,83,51,0
100918,11:43:46,548346706,test,2,0,104,6,50,0,572,83,50,0
100918,11:43:46,548346706,test,2,1,106,9,54,1,373,84,50,0
100918,11:43:46,548346706,test,2,0,108,11,26,1,341,84,51,0
100918,11:43:46,548346706,test,2,1,110,11,17,1,403,84,51,0
100918,11:43:46,548346706,test,2,1,112,1,33,1,302,85,51,0
100918,11:43:46,548346706,test,2,0,114,9,49,0,301,85,50,0
100918,11:43:46,548346706,test,2,1,116,4,27,1,269,85,50,0
100918,11:43:46,548346706,test,2,1,118,10,65,1,650,86,50,0
100918,11:43:46,548346706,test,2,1,120,12,52,1,355,86,50,0
100918,11:43:46,548346706,test,2,1,122,3,1,0,432,83,50,0
100918,11:43:46,548346706,test,2,0,124,7,68,1,135,83,51,0
100918,11:43:46,548346706,test,2,0,126,3,57,0,390,83,50,0
100918,11:43:46,548346706,test,2,1,128,2,24,1,4230,84,50,0
100918,11:43:46,548346706,test,2,1,130,9,50,0,168,81,50,0
100918,11:43:46,548346706,test,2,0,132,11,67,1,312,81,51,0
100918,11:43:46,548346706,test,2,1,134,5,54,0,157,79,51,0
100918,11:43:46,548346706,test,2,0,136,7,35,1,169,79,52,0
100918,11:43:46,548346706,test,2,1,138,1,5,1,125,80,52,0
100918,11:43:46,548346706,test,2,1,140,12,14,0,6292,77,52,0
100918,11:43:46,548346706,test,2,0,142,2,37,1,225,77,54,0
100918,11:43:46,548346706,test,2,0,144,1,12,0,630,77,52,1
100918,12:44:22,896525387,test,2,0,2,5,59,1,311,0,100,0
100918,12:44:22,896525387,test,2,0,4,6,11,1,681,0,100,0
100918,12:44:22,896525387,test,2,0,6,10,39,1,748,0,100,1
100918,12:44:22,896525387,test,2,0,8,2,72,1,1492,0,100,0
100918,12:44:22,896525387,test,2,1,10,5,49,1,541,100,100,0
100918,12:44:22,896525387,test,2,0,12,3,63,1,533,100,100,0
100918,12:44:22,896525387,test,2,1,14,3,21,1,607,100,100,0
100918,12:44:22,896525387,test,2,1,16,1,30,1,612,100,100,0
100918,12:44:22,896525387,test,2,1,18,12,23,1,536,100,100,0
100918,12:44:22,896525387,test,2,1,20,6,16,0,504,80,100,0
100918,12:44:22,896525387,test,2,0,22,9,3,0,1506,80,83,1
100918,12:44:22,896525387,test,2,0,24,7,42,1,668,80,85,0
100918,12:44:22,896525387,test,2,1,26,11,1,1,430,83,85,0
100918,12:44:22,896525387,test,2,0,28,4,28,1,660,83,87,0
100918,12:44:22,896525387,test,2,0,30,9,58,1,391,83,88,0
100918,12:44:22,896525387,test,2,1,32,9,34,1,477,85,88,0
100918,12:44:22,896525387,test,2,0,34,11,45,0,3057,85,80,0
100918,12:44:22,896525387,test,2,1,36,6,35,0,58,75,80,0
100918,12:44:22,896525387,test,2,0,38,10,36,0,343,75,72,0
100918,12:44:22,896525387,test,2,1,40,8,55,1,696,77,72,0
100918,12:44:22,896525387,test,2,0,42,7,37,1,370,77,75,0
100918,12:44:22,896525387,test,2,0,44,1,71,0,346,77,69,1
100918,12:44:22,896525387,test,2,0,46,6,31,1,36,77,71,0
100918,12:44:22,896525387,test,2,1,48,7,13,1,1120,80,71,0
100918,12:44:22,896525387,test,2,0,50,12,40,1,370,80,73,0
100918,12:44:22,896525387,test,2,0,52,8,50,1,3601,80,75,0
100918,12:44:22,896525387,test,2,0,54,2,17,0,61,80,70,0
100918,12:44:22,896525387,test,2,0,56,5,25,0,1074,80,66,0
100918,12:44:22,896525387,test,2,0,58,3,53,0,413,80,63,0
100918,12:44:22,896525387,test,2,1,60,9,27,1,843,81,63,0
100918,12:44:22,896525387,test,2,0,62,2,43,0,567,81,60,0
100918,12:44:22,896525387,test,2,1,64,4,69,0,415,75,60,0
100918,12:44:22,896525387,test,2,1,66,10,62,1,29,76,60,0
100918,12:44:22,896525387,test,2,1,68,2,68,1,716,78,60,0
100918,12:44:22,896525387,test,2,1,70,1,24,1,436,80,60,0
100918,12:44:22,896525387,test,2,0,72,8,6,1,617,80,61,0
100918,12:44:22,896525387,test,2,1,74,3,57,1,342,81,61,0
100918,12:44:22,896525387,test,2,0,76,10,4,1,984,81,63,0
100918,12:44:22,896525387,test,2,0,78,11,7,0,198,81,60,0
100918,12:44:22,896525387,test,2,0,80,12,54,1,397,81,62,0
100918,12:44:22,896525387,test,2,1,82,5,48,0,492,76,62,0
100918,12:44:22,896525387,test,2,1,84,11,14,1,295,77,62,0
100918,12:44:22,896525387,test,2,1,86,12,8,1,393,78,62,0
100918,12:44:22,896525387,test,2,1,88,12,12,0,464,75,62,0
100918,12:44:22,896525387,test,2,1,90,10,51,0,653,71,62,0
100918,12:44:22,896525387,test,2,1,92,3,60,0,625,68,62,0
100918,12:44:22,896525387,test,2,0,94,5,19,1,270,68,64,0
100918,12:44:22,896525387,test,2,1,96,5,2,1,649,69,64,0
100918,12:44:22,896525387,test,2,1,98,4,46,1,22,70,64,0
100918,12:44:22,896525387,test,2,1,100,9,33,0,84,68,64,0
100918,12:44:22,896525387,test,2,0,102,4,67,0,135,68,61,0
100918,12:44:22,896525387,test,2,0,104,7,9,0,80,68,59,0
100918,12:44:22,896525387,test,2,0,106,9,65,0,563,68,57,0
100918,12:44:22,896525387,test,2,1,108,2,41,1,148,69,57,0
100918,12:44:22,896525387,test,2,0,110,3,20,1,2477,69,58,0
100918,12:44:22,896525387,test,2,1,112,7,70,1,310,70,58,1
100918,12:44:22,896525387,test,2,1,114,8,26,1,593,71,58,0
100918,12:44:22,896525387,test,2,1,116,11,56,0,8,68,58,0
100918,12:44:22,896525387,test,2,1,118,6,5,1,22,70,58,0
100918,12:44:22,896525387,test,2,0,120,1,44,0,124,70,56,0
100918,12:44:22,896525387,test,2,0,122,6,61,1,510,70,58,0
100918,12:44:22,896525387,test,2,0,124,10,29,1,152,70,59,0
100918,12:44:22,896525387,test,2,0,126,11,56,1,209,70,60,0
100918,12:44:22,896525387,test,2,0,128,2,33,1,511,70,61,0
100918,12:44:22,896525387,test,2,0,130,12,26,0,2857,70,60,0
100918,12:44:22,896525387,test,2,0,132,5,31,1,283,70,61,0
100918,12:44:22,896525387,test,2,1,134,1,50,1,766,70,61,0
100918,12:44:22,896525387,test,2,1,136,10,1,0,366,68,61,0
100918,12:44:22,896525387,test,2,1,138,8,16,1,2798,69,61,0
100918,12:44:22,896525387,test,2,1,140,6,8,0,851,67,61,0
100918,12:44:22,896525387,test,2,1,142,7,60,1,1151,68,61,0
100918,12:44:22,896525387,test,2,1,144,11,67,1,350,69,61,0
100918,12:55:12,232565411,test,2,0,2,7,14,0,513,0,0,0
100918,12:55:12,232565411,test,2,0,4,10,37,0,378,0,0,0
100918,12:55:12,232565411,test,2,1,6,9,34,1,1290,100,0,0
100918,12:55:12,232565411,test,2,0,8,4,18,1,559,100,33,0
100918,12:55:12,232565411,test,2,1,10,6,70,1,655,100,33,0
100918,12:55:12,232565411,test,2,1,12,11,19,1,762,100,33,0
100918,12:55:12,232565411,test,2,0,14,1,50,1,789,100,50,0
100918,12:55:12,232565411,test,2,0,16,11,25,1,900,100,60,0
100918,12:55:12,232565411,test,2,1,18,7,68,1,546,100,60,0
100918,12:55:12,232565411,test,2,0,20,8,17,1,1164,100,66,0
100918,12:55:12,232565411,test,2,1,22,3,3,1,586,100,66,0
100918,12:55:12,232565411,test,2,1,24,12,28,1,4724,100,66,0
100918,12:55:12,232565411,test,2,1,26,4,71,1,649,100,66,0
100918,12:55:12,232565411,test,2,0,28,3,58,1,601,100,71,0
100918,12:55:12,232565411,test,2,1,30,11,59,1,534,100,71,0
100918,12:55:12,232565411,test,2,0,32,7,36,1,472,100,75,0
100918,12:55:12,232565411,test,2,1,34,1,44,1,568,100,75,0
100918,12:55:12,232565411,test,2,0,36,4,2,1,530,100,77,0
100918,12:55:12,232565411,test,2,1,38,12,10,1,516,100,77,0
100918,12:55:12,232565411,test,2,0,40,2,43,1,489,100,80,0
100918,12:55:12,232565411,test,2,0,42,9,35,1,401,100,81,0
100918,12:55:12,232565411,test,2,1,44,9,41,1,373,100,81,0
100918,12:55:12,232565411,test,2,0,46,8,62,1,392,100,83,0
100918,12:55:12,232565411,test,2,0,48,11,46,1,309,100,84,0
100918,12:55:12,232565411,test,2,0,50,12,67,1,369,100,85,0
100918,12:55:12,232565411,test,2,0,52,3,42,1,433,100,86,0
100918,12:55:12,232565411,test,2,1,54,8,64,1,554,100,86,0
100918,12:55:12,232565411,test,2,0,56,6,23,1,670,100,87,0
100918,12:55:12,232565411,test,2,0,58,5,31,1,499,100,88,0
100918,12:55:12,232565411,test,2,1,60,6,66,1,350,100,88,0
100918,12:55:12,232565411,test,2,1,62,7,1,1,441,100,88,0
100918,12:55:12,232565411,test,2,1,64,3,6,1,421,100,88,0
100918,12:55:12,232565411,test,2,0,66,10,45,1,394,100,88,0
100918,12:55:12,232565411,test,2,1,68,10,7,1,381,100,88,0
100918,12:55:12,232565411,test,2,1,70,2,47,1,501,100,88,0
100918,12:55:12,232565411,test,2,0,72,1,69,1,547,100,89,0
100918,12:55:12,232565411,test,2,1,74,5,49,1,445,100,89,0
100918,12:55:12,232565411,test,2,0,76,8,22,1,352,100,90,0
100918,12:55:12,232565411,test,2,0,78,11,55,1,407,100,90,0
100918,12:55:12,232565411,test,2,1,80,4,30,1,414,100,90,0
100918,12:55:12,232565411,test,2,0,82,4,60,1,410,100,90,0
100918,12:55:12,232565411,test,2,1,84,12,27,1,11286,100,90,0
100918,12:55:12,232565411,test,2,0,86,12,13,1,14233,100,91,0
100918,12:55:12,232565411,test,2,1,88,6,21,1,560,100,91,0
100918,12:55:12,232565411,test,2,1,90,2,63,1,527,100,91,0
100918,12:55:12,232565411,test,2,0,92,2,9,0,948,100,87,0
100918,12:55:12,232565411,test,2,0,94,1,20,1,4399,100,88,0
100918,12:55:12,232565411,test,2,0,96,9,33,1,639,100,88,0
100918,12:55:12,232565411,test,2,0,98,6,54,1,534,100,88,0
100918,12:55:12,232565411,test,2,1,100,5,65,1,476,100,88,0
100918,12:55:12,232565411,test,2,1,102,4,40,1,523,100,88,0
100918,12:55:12,232565411,test,2,0,104,5,26,1,932,100,89,0
100918,12:55:12,232565411,test,2,1,106,3,38,1,586,100,89,0
100918,12:55:12,232565411,test,2,1,108,10,39,1,1361,100,89,0
100918,12:55:12,232565411,test,2,0,110,3,11,1,4030,100,89,0
100918,12:55:12,232565411,test,2,1,112,11,12,1,430,100,89,0
100918,12:55:12,232565411,test,2,1,114,1,56,1,705,100,89,0
100918,12:55:12,232565411,test,2,1,116,8,32,1,508,100,89,0
100918,12:55:12,232565411,test,2,0,118,10,29,1,369,100,90,0
100918,12:55:12,232565411,test,2,0,120,7,5,1,423,100,90,0
100918,12:55:12,232565411,test,2,0,122,9,8,1,583,100,90,0
100918,12:55:12,232565411,test,2,1,124,7,61,1,1923,100,90,0
100918,12:55:12,232565411,test,2,1,126,9,17,1,472,100,90,0
100918,12:55:12,232565411,test,2,0,128,4,19,1,2198,100,90,0
100918,12:55:12,232565411,test,2,0,130,10,65,1,323,100,91,0
100918,12:55:12,232565411,test,2,1,132,7,11,1,4988,100,91,0
100918,12:55:12,232565411,test,2,1,134,4,62,1,5846,100,91,0
100918,12:55:12,232565411,test,2,0,136,12,63,1,391,100,91,0
100918,12:55:12,232565411,test,2,1,138,10,24,1,2343,100,91,0
100918,12:55:12,232565411,test,2,1,140,11,30,1,370,100,91,0
100918,12:55:12,232565411,test,2,1,142,8,12,1,391,100,91,0
100918,12:55:12,232565411,test,2,0,144,2,60,1,469,100,91,0
100918,09:52:59,313716435,test,2,1,2,4,42,1,743,100,0,0
100918,09:52:59,313716435,test,2,0,4,10,29,0,1850,100,0,0
100918,09:52:59,313716435,test,2,0,6,11,17,1,544,100,50,1
100918,09:52:59,313716435,test,2,1,8,6,14,1,523,100,50,1
100918,09:52:59,313716435,test,2,0,10,1,12,0,351,100,33,0
100918,09:52:59,313716435,test,2,0,12,2,1,0,993,100,25,0
100918,09:52:59,313716435,test,2,0,14,8,15,1,538,100,40,1
100918,09:52:59,313716435,test,2,0,16,9,33,1,1581,100,50,1
100918,09:52:59,313716435,test,2,1,18,7,51,1,496,100,50,0
100918,09:52:59,313716435,test,2,1,20,8,31,1,581,100,50,0
100918,09:52:59,313716435,test,2,1,22,11,72,1,518,100,50,1
100918,09:52:59,313716435,test,2,1,24,3,45,1,906,100,50,1
100918,09:52:59,313716435,test,2,0,26,6,47,0,1271,100,42,0
100918,09:52:59,313716435,test,2,1,28,5,55,1,604,100,42,0
100918,09:52:59,313716435,test,2,0,30,10,67,0,1868,100,37,0
100918,09:52:59,313716435,test,2,1,32,12,70,1,851,100,37,1
100918,09:52:59,313716435,test,2,0,34,3,28,0,658,100,33,0
100918,09:52:59,313716435,test,2,0,36,9,68,0,1264,100,30,1
100918,09:52:59,313716435,test,2,1,38,10,48,0,1248,88,30,1
100918,09:52:59,313716435,test,2,0,40,2,22,1,1400,88,36,1
100918,09:52:59,313716435,test,2,0,42,11,46,1,913,88,41,1
100918,09:52:59,313716435,test,2,0,44,7,7,1,567,88,46,1
100918,09:52:59,313716435,test,2,0,46,12,5,0,689,88,42,1
100918,09:52:59,313716435,test,2,1,48,6,11,1,775,90,42,1
100918,09:52:59,313716435,test,2,1,50,1,58,1,866,90,42,0
100918,09:52:59,313716435,test,2,0,52,4,18,0,704,90,40,0
100918,09:52:59,313716435,test,2,1,54,4,69,1,965,91,40,1
100918,09:52:59,313716435,test,2,0,56,8,10,0,1080,91,37,1
100918,09:52:59,313716435,test,2,0,58,1,32,0,471,91,35,1
100918,09:52:59,313716435,test,2,0,60,6,4,0,989,91,33,1
100918,09:52:59,313716435,test,2,0,62,5,6,1,1135,91,36,1
100918,09:52:59,313716435,test,2,1,64,11,64,1,723,92,36,0
100918,09:52:59,313716435,test,2,1,66,5,57,1,559,92,36,1
100918,09:52:59,313716435,test,2,1,68,9,71,0,947,86,36,1
100918,09:52:59,313716435,test,2,0,70,10,59,1,2438,86,40,1
100918,09:52:59,313716435,test,2,0,72,4,19,0,855,86,38,1
100918,09:52:59,313716435,test,2,1,74,7,24,1,1174,87,38,0
100918,09:52:59,313716435,test,2,1,76,8,65,1,552,88,38,0
100918,09:52:59,313716435,test,2,1,78,2,43,1,1163,88,38,1
100918,09:52:59,313716435,test,2,0,80,11,30,0,1582,88,36,1
100918,09:52:59,313716435,test,2,0,82,1,3,1,1704,88,39,1
100918,09:52:59,313716435,test,2,1,84,3,52,1,709,89,39,0
100918,09:52:59,313716435,test,2,0,86,2,21,0,778,89,37,0
100918,09:52:59,313716435,test,2,1,88,10,34,1,924,90,37,1
100918,09:52:59,313716435,test,2,0,90,7,62,0,1281,90,36,0
100918,09:52:59,313716435,test,2,1,92,7,36,0,895,85,36,0
100918,09:52:59,313716435,test,2,1,94,12,63,1,604,86,36,0
100918,09:52:59,313716435,test,2,1,96,2,9,0,821,82,36,1
100918,09:52:59,313716435,test,2,1,98,5,49,1,989,83,36,1
100918,09:52:59,313716435,test,2,1,100,8,38,1,975,84,36,1
100918,09:52:59,313716435,test,2,1,102,11,8,0,1938,80,36,1
100918,09:52:59,313716435,test,2,0,104,9,41,1,918,80,38,1
100918,09:52:59,313716435,test,2,1,106,1,27,1,659,81,38,0
100918,09:52:59,313716435,test,2,0,108,3,60,0,521,81,37,0
100918,09:52:59,313716435,test,2,1,110,9,53,1,1037,82,37,1
100918,09:52:59,313716435,test,2,0,112,8,37,1,621,82,39,0
100918,09:52:59,313716435,test,2,0,114,5,39,1,1461,82,41,0
100918,09:52:59,313716435,test,2,1,116,4,40,1,796,82,41,1
100918,09:52:59,313716435,test,2,0,118,6,26,0,478,82,40,0
100918,09:52:59,313716435,test,2,0,120,12,56,1,820,82,41,1
100918,09:52:59,313716435,test,2,1,122,6,20,1,845,83,41,1
100918,09:52:59,313716435,test,2,1,124,3,25,1,516,83,41,0
100918,09:52:59,313716435,test,2,1,126,11,33,1,577,84,41,0
100918,09:52:59,313716435,test,2,1,128,7,13,1,1115,84,41,0
100918,09:52:59,313716435,test,2,0,130,9,70,1,591,84,43,1
100918,09:52:59,313716435,test,2,0,132,12,43,0,857,84,42,0
100918,09:52:59,313716435,test,2,1,134,9,35,1,896,85,42,0
100918,09:52:59,313716435,test,2,1,136,6,51,1,349,85,42,0
100918,09:52:59,313716435,test,2,1,138,2,67,1,344,86,42,1
100918,09:52:59,313716435,test,2,0,140,10,7,1,548,86,44,1
100918,09:52:59,313716435,test,2,0,142,7,28,1,1216,86,45,1
100918,09:52:59,313716435,test,2,0,144,3,37,0,512,86,44,1
100918,13:00:26,844835660,test,2,1,2,12,40,1,776,100,0,0
100918,13:00:26,844835660,test,2,1,4,3,31,1,639,100,0,0
100918,13:00:26,844835660,test,2,1,6,5,22,1,723,100,0,0
100918,13:00:26,844835660,test,2,0,8,3,72,0,1352,100,0,0
100918,13:00:26,844835660,test,2,0,10,9,19,1,719,100,50,0
100918,13:00:26,844835660,test,2,0,12,12,62,1,649,100,66,0
100918,13:00:26,844835660,test,2,1,14,2,35,0,782,75,66,0
100918,13:00:26,844835660,test,2,1,16,6,64,0,1853,60,66,0
100918,13:00:26,844835660,test,2,0,18,2,66,1,1206,60,75,0
100918,13:00:26,844835660,test,2,0,20,6,48,1,690,60,80,0
100918,13:00:26,844835660,test,2,1,22,11,68,1,742,66,80,0
100918,13:00:26,844835660,test,2,1,24,9,45,1,786,71,80,0
100918,13:00:26,844835660,test,2,0,26,7,58,1,675,71,83,0
100918,13:00:26,844835660,test,2,1,28,2,4,0,959,62,83,0
100918,13:00:26,844835660,test,2,0,30,4,55,1,642,62,85,0
100918,13:00:26,844835660,test,2,1,32,3,57,1,587,66,85,0
100918,13:00:26,844835660,test,2,0,34,10,5,1,870,66,87,0
100918,13:00:26,844835660,test,2,0,36,6,54,0,858,66,77,0
100918,13:00:26,844835660,test,2,0,38,9,53,1,671,66,80,0
100918,13:00:26,844835660,test,2,0,40,4,10,0,722,66,72,0
100918,13:00:26,844835660,test,2,0,42,1,21,1,707,66,75,0
100918,13:00:26,844835660,test,2,0,44,2,37,0,696,66,69,0
100918,13:00:26,844835660,test,2,1,46,7,13,0,699,60,69,0
100918,13:00:26,844835660,test,2,1,48,12,1,0,1115,54,69,0
100918,13:00:26,844835660,test,2,1,50,1,70,1,679,58,69,0
100918,13:00:26,844835660,test,2,0,52,11,25,0,767,58,64,0
100918,13:00:26,844835660,test,2,0,54,5,12,0,1079,58,60,0
100918,13:00:26,844835660,test,2,0,56,3,8,0,1666,58,56,0
100918,13:00:26,844835660,test,2,1,58,5,36,1,1142,61,56,0
100918,13:00:26,844835660,test,2,1,60,11,32,1,786,64,56,0
100918,13:00:26,844835660,test,2,1,62,6,7,1,619,66,56,0
100918,13:00:26,844835660,test,2,1,64,8,34,0,561,62,56,0
100918,13:00:26,844835660,test,2,0,66,8,67,1,726,62,58,0
100918,13:00:26,844835660,test,2,0,68,7,28,1,635,62,61,0
100918,13:00:26,844835660,test,2,1,70,4,69,1,971,64,61,0
100918,13:00:26,844835660,test,2,1,72,9,16,0,1954,61,61,0
100918,13:00:26,844835660,test,2,1,74,10,56,1,844,63,61,0
100918,13:00:26,844835660,test,2,1,76,7,30,1,633,65,61,0
100918,13:00:26,844835660,test,2,1,78,4,71,1,753,66,61,0
100918,13:00:26,844835660,test,2,0,80,12,18,1,946,66,63,0
100918,13:00:26,844835660,test,2,0,82,11,47,1,1035,66,65,0
100918,13:00:26,844835660,test,2,0,84,4,42,1,673,66,66,0
100918,13:00:26,844835660,test,2,0,86,12,15,0,874,66,63,0
100918,13:00:26,844835660,test,2,1,88,12,24,1,680,68,63,0
100918,13:00:26,844835660,test,2,0,90,6,6,0,2607,68,60,0
100918,13:00:26,844835660,test,2,0,92,10,11,1,838,68,62,0
100918,13:00:26,844835660,test,2,1,94,5,49,1,921,69,62,0
100918,13:00:26,844835660,test,2,1,96,2,59,1,751,70,62,0
100918,13:00:26,844835660,test,2,1,98,6,44,1,693,72,62,0
100918,13:00:26,844835660,test,2,1,100,1,41,1,927,73,62,0
100918,13:00:26,844835660,test,2,0,102,2,3,1,812,73,64,0
100918,13:00:26,844835660,test,2,1,104,9,60,1,1397,74,64,0
100918,13:00:26,844835660,test,2,0,106,3,61,1,779,74,65,0
100918,13:00:26,844835660,test,2,1,108,11,50,1,799,75,65,0
100918,13:00:26,844835660,test,2,1,110,3,14,0,1011,72,65,0
100918,13:00:26,844835660,test,2,1,112,10,23,1,853,73,65,0
100918,13:00:26,844835660,test,2,0,114,9,26,1,607,73,66,0
100918,13:00:26,844835660,test,2,1,116,8,33,0,1260,70,66,0
100918,13:00:26,844835660,test,2,1,118,7,29,0,1069,68,66,0
100918,13:00:26,844835660,test,2,0,120,1,38,1,811,68,67,0
100918,13:00:26,844835660,test,2,0,122,5,51,1,569,68,68,0
100918,13:00:26,844835660,test,2,0,124,8,65,0,847,68,66,0
100918,13:00:26,844835660,test,2,0,126,7,4,0,914,68,64,0
100918,13:00:26,844835660,test,2,0,128,4,53,1,658,68,65,0
100918,13:00:26,844835660,test,2,0,130,1,25,0,1555,68,63,0
100918,13:00:26,844835660,test,2,1,132,8,39,1,1264,69,63,0
100918,13:00:26,844835660,test,2,0,134,7,62,1,1333,69,64,0
100918,13:00:26,844835660,test,2,1,136,9,38,0,904,67,64,0
100918,13:00:26,844835660,test,2,0,138,6,22,1,1604,67,65,0
100918,13:00:26,844835660,test,2,1,140,12,63,1,612,68,65,0
100918,13:00:26,844835660,test,2,1,142,1,3,0,757,66,65,0
100918,13:00:26,844835660,test,2,0,144,11,69,0,780,66,63,0
100918,13:03:16,295994828,test,2,1,2,9,65,0,869,0,0,0
100918,13:03:16,295994828,test,2,0,4,11,36,1,907,0,100,0
100918,13:03:16,295994828,test,2,0,6,7,26,1,832,0,100,0
100918,13:03:16,295994828,test,2,0,8,2,16,1,1368,0,100,0
100918,13:03:16,295994828,test,2,1,10,12,48,0,1066,0,100,0
100918,13:03:16,295994828,test,2,1,12,3,8,1,584,33,100,0
100918,13:03:16,295994828,test,2,0,14,10,22,1,730,33,100,0
100918,13:03:16,295994828,test,2,1,16,5,24,0,933,25,100,0
100918,13:03:16,295994828,test,2,0,18,12,50,0,761,25,80,0
100918,13:03:16,295994828,test,2,0,20,6,28,1,916,25,83,0
100918,13:03:16,295994828,test,2,0,22,5,15,1,1270,25,85,0
100918,13:03:16,295994828,test,2,1,24,4,13,1,669,40,85,0
100918,13:03:16,295994828,test,2,0,26,8,18,0,683,40,75,0
100918,13:03:16,295994828,test,2,0,28,5,66,0,712,40,66,0
100918,13:03:16,295994828,test,2,0,30,1,29,0,1605,40,60,0
100918,13:03:16,295994828,test,2,0,32,3,23,0,734,40,54,0
100918,13:03:16,295994828,test,2,1,34,6,10,0,1849,33,54,0
100918,13:03:16,295994828,test,2,0,36,12,35,1,584,33,58,0
100918,13:03:16,295994828,test,2,1,38,7,56,1,538,42,58,0
100918,13:03:16,295994828,test,2,1,40,7,42,1,637,50,58,0
100918,13:03:16,295994828,test,2,1,42,2,52,0,813,44,58,0
100918,13:03:16,295994828,test,2,1,44,10,19,0,902,40,58,0
100918,13:03:16,295994828,test,2,1,46,12,31,0,859,36,58,0
100918,13:03:16,295994828,test,2,1,48,11,11,1,833,41,58,0
100918,13:03:16,295994828,test,2,1,50,9,60,1,1224,46,58,0
100918,13:03:16,295994828,test,2,1,52,5,49,0,1088,42,58,0
100918,13:03:16,295994828,test,2,1,54,3,41,0,765,40,58,0
100918,13:03:16,295994828,test,2,0,56,7,69,1,952,40,61,0
100918,13:03:16,295994828,test,2,0,58,9,33,0,699,40,57,0
100918,13:03:16,295994828,test,2,1,60,4,20,0,600,37,57,0
100918,13:03:16,295994828,test,2,1,62,6,51,0,617,35,57,0
100918,13:03:16,295994828,test,2,1,64,8,6,1,1913,38,57,0
100918,13:03:16,295994828,test,2,0,66,4,67,0,614,38,53,0
100918,13:03:16,295994828,test,2,0,68,2,17,1,1030,38,56,0
100918,13:03:16,295994828,test,2,1,70,1,59,1,919,42,56,0
