"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","correct","latency","trial.prime_positive.totalpercentcorrect","trial.prime_negative.totalpercentcorrect"
"092320","00:59:46","653853650","practice","1","prime_negative_practice","4","0","0","0","879","0","0"
"092320","00:59:46","653853650","practice","1","prime_negative_practice","5","0","0","1","300","0","0"
"092320","11:10:48","907624617","practice","1","prime_positive_practice","4","0","0","0","1552","0","0"
"092320","11:10:48","907624617","practice","1","prime_negative_practice","5","0","0","1","1223","0","0"
"092320","11:10:48","907624617","practice","1","prime_negative_practice","6","0","0","1","1126","0","0"
"092320","11:10:48","907624617","practice","1","prime_negative_practice","7","0","0","0","1637","0","0"
"092320","11:10:48","907624617","practice","1","prime_negative_practice","8","0","0","1","1665","0","0"
"092320","11:10:48","907624617","practice","1","prime_positive_practice","9","0","0","1","1138","0","0"
"092320","11:10:48","907624617","practice","1","prime_positive_practice","10","0","0","1","946","0","0"
"092320","11:10:48","907624617","practice","1","prime_positive_practice","11","0","0","1","1511","0","0"
"092320","11:10:48","907624617","practice","1","prime_negative_practice","12","0","0","0","1099","0","0"
"092320","11:10:48","907624617","practice","1","prime_positive_practice","13","0","0","0","1497","0","0"
"092320","11:10:48","907624617","test","2","prime_negative","2","4","33","0","1248","0","0"
"092320","11:10:48","907624617","test","2","prime_negative","3","8","60","0","1523","0","0"
"092320","11:10:48","907624617","test","2","prime_positive","4","2","6","1","1106","100","0"
"092320","11:10:48","907624617","test","2","prime_negative","5","7","71","1","2350","100","33"
"092320","11:10:48","907624617","test","2","prime_negative","6","9","18","0","2015","100","25"
"092320","11:10:48","907624617","test","2","prime_positive","7","9","50","1","1537","100","25"
"092320","11:10:48","907624617","test","2","prime_negative","8","12","16","1","1024","100","40"
"092320","11:10:48","907624617","test","2","prime_negative","9","1","10","1","1135","100","50"
"092320","11:10:48","907624617","test","2","prime_negative","10","11","45","0","1405","100","42"
"092320","11:10:48","907624617","test","2","prime_positive","11","7","30","1","1082","100","42"
"092320","11:10:48","907624617","test","2","prime_positive","12","4","19","1","1115","100","42"
"092320","11:10:48","907624617","test","2","prime_positive","13","11","59","1","1005","100","42"
"092320","11:10:48","907624617","test","2","prime_negative","14","1","68","1","1037","100","50"
"092320","11:10:48","907624617","test","2","prime_positive","15","8","51","1","1173","100","50"
"092320","11:10:48","907624617","test","2","prime_positive","16","1","31","1","1137","100","50"
"092320","11:10:48","907624617","test","2","prime_positive","17","6","69","1","944","100","50"
"092320","11:10:48","907624617","test","2","prime_positive","18","12","28","1","1245","100","50"
"092320","11:10:48","907624617","test","2","prime_negative","19","2","43","1","1062","100","55"
"092320","11:10:48","907624617","test","2","prime_positive","20","8","48","1","862","100","55"
"092320","11:10:48","907624617","test","2","prime_positive","21","4","23","1","1052","100","55"
"092320","11:10:48","907624617","test","2","prime_positive","22","10","47","1","775","100","55"
"092320","11:10:48","907624617","test","2","prime_positive","23","9","14","0","981","92","55"
"092320","11:10:48","907624617","test","2","prime_positive","24","3","49","1","810","92","55"
"092320","11:10:48","907624617","test","2","prime_negative","25","9","67","0","1010","92","50"
"092320","11:10:48","907624617","test","2","prime_negative","26","12","29","0","1638","92","45"
"092320","11:10:48","907624617","test","2","prime_negative","27","8","70","1","1339","92","50"
"092320","11:10:48","907624617","test","2","prime_negative","28","11","61","1","993","92","53"
"092320","11:10:48","907624617","test","2","prime_negative","29","7","65","0","1010","92","50"
"092320","11:10:48","907624617","test","2","prime_negative","30","5","26","0","1069","92","46"
"092320","11:10:48","907624617","test","2","prime_negative","31","4","17","0","1632","92","43"
"092320","11:10:48","907624617","test","2","prime_negative","32","10","38","0","1061","92","41"
"092320","11:10:48","907624617","test","2","prime_positive","33","5","5","1","637","93","41"
"092320","11:10:48","907624617","test","2","prime_negative","34","6","72","0","991","93","38"
"092320","11:10:48","907624617","test","2","prime_negative","35","3","22","1","692","93","42"
"092320","11:10:48","907624617","test","2","prime_negative","36","11","1","1","964","93","45"
"092320","11:10:48","907624617","test","2","prime_positive","37","7","20","1","769","93","45"
"092320","11:10:48","907624617","test","2","prime_positive","38","2","3","1","736","94","45"
"092320","11:10:48","907624617","test","2","prime_negative","39","7","27","0","810","94","42"
"092320","11:10:48","907624617","test","2","prime_positive","40","1","37","1","700","94","42"
"092320","11:10:48","907624617","test","2","prime_positive","41","11","55","1","735","94","42"
"092320","11:10:48","907624617","test","2","prime_negative","42","3","36","1","943","94","45"
"092320","11:10:48","907624617","test","2","prime_positive","43","8","41","1","746","95","45"
"092320","11:10:48","907624617","test","2","prime_positive","44","2","56","1","1043","95","45"
"092320","11:10:48","907624617","test","2","prime_positive","45","4","64","0","922","90","45"
"092320","11:10:48","907624617","test","2","prime_negative","46","1","32","0","1058","90","43"
"092320","11:10:48","907624617","test","2","prime_negative","47","2","63","0","982","90","41"
"092320","11:10:48","907624617","test","2","prime_positive","48","9","4","1","767","91","41"
"092320","11:10:48","907624617","test","2","prime_negative","49","6","15","1","867","91","44"
"092320","11:10:48","907624617","test","2","prime_positive","50","10","66","1","844","91","44"
"092320","11:10:48","907624617","test","2","prime_positive","51","12","8","1","782","92","44"
"092320","11:10:48","907624617","test","2","prime_positive","52","11","52","1","866","92","44"
"092320","11:10:48","907624617","test","2","prime_negative","53","5","12","0","722","92","42"
"092320","11:10:48","907624617","test","2","prime_negative","54","8","35","1","1157","92","44"
"092320","11:10:48","907624617","test","2","prime_positive","55","6","34","1","1123","92","44"
"092320","11:10:48","907624617","test","2","prime_positive","56","7","54","1","645","92","44"
"092320","11:10:48","907624617","test","2","prime_positive","57","1","25","1","594","93","44"
"092320","11:10:48","907624617","test","2","prime_negative","58","12","13","0","636","93","42"
"092320","11:10:48","907624617","test","2","prime_negative","59","9","57","0","667","93","41"
"092320","11:10:48","907624617","test","2","prime_negative","60","4","46","1","892","93","43"
"092320","11:10:48","907624617","test","2","prime_negative","61","10","24","1","785","93","45"
"092320","11:10:48","907624617","test","2","prime_negative","62","4","7","1","1019","93","46"
"092320","11:10:48","907624617","test","2","prime_positive","63","3","39","1","775","93","46"
"092320","11:10:48","907624617","test","2","prime_positive","64","5","60","1","762","93","46"
"092320","11:10:48","907624617","test","2","prime_negative","65","1","45","0","708","93","45"
"092320","11:10:48","907624617","test","2","prime_positive","66","1","3","1","776","93","45"
