subject,prime_type,rating,influenced,self_exclusion_1,complete_data,prime_identity
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,12
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,10
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,11
5028058,prime_type_B,0,0,"Yes, use my data",TRUE,9
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,8
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,1
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,10
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,5
5028058,prime_type_A,1,0,"Yes, use my data",TRUE,3
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,1
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,12
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,5
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,8
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,8
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,6
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,4
5028058,prime_type_B,0,0,"Yes, use my data",TRUE,11
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,1
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,5
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,10
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,6
5028058,prime_type_B,0,0,"Yes, use my data",TRUE,4
5028058,prime_type_B,1,0,"Yes, use my data",TRUE,12
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,10
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,5
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,7
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,11
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,2
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,7
5028058,prime_type_B,1,0,"Yes, use my data",TRUE,9
5028058,prime_type_B,1,0,"Yes, use my data",TRUE,4
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,11
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,9
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,2
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,9
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,12
5028058,prime_type_A,1,0,"Yes, use my data",TRUE,11
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,1
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,4
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,3
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,6
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,8
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,2
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,1
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,11
5028058,prime_type_B,0,1,"Yes, use my data",TRUE,10
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,8
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,10
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,6
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,5
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,3
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,7
5028058,prime_type_A,0,1,"Yes, use my data",TRUE,8
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,7
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,10
5028058,prime_type_B,1,0,"Yes, use my data",TRUE,12
5028058,prime_type_B,1,1,"Yes, use my data",TRUE,6
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,6
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,1
5028058,prime_type_A,1,1,"Yes, use my data",TRUE,2
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,11
10742801,prime_type_A,0,0,"Yes, use my data",TRUE,6
10742801,prime_type_A,1,1,"Yes, use my data",TRUE,1
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,8
10742801,prime_type_A,1,1,"Yes, use my data",TRUE,4
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,7
10742801,prime_type_B,1,1,"Yes, use my data",TRUE,3
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,6
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,10
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,2
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,11
10742801,prime_type_B,0,1,"Yes, use my data",TRUE,12
10742801,prime_type_A,0,0,"Yes, use my data",TRUE,10
10742801,prime_type_B,0,1,"Yes, use my data",TRUE,5
10742801,prime_type_B,1,1,"Yes, use my data",TRUE,7
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,9
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,2
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,5
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,10
10742801,prime_type_B,1,1,"Yes, use my data",TRUE,3
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,6
10742801,prime_type_A,1,1,"Yes, use my data",TRUE,2
10742801,prime_type_B,1,1,"Yes, use my data",TRUE,1
10742801,prime_type_B,1,1,"Yes, use my data",TRUE,12
10742801,prime_type_A,0,0,"Yes, use my data",TRUE,10
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,8
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,11
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,6
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,4
10742801,prime_type_A,0,1,"Yes, use my data",TRUE,1
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,5
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,7
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,7
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,8
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,11
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,3
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,9
10742801,prime_type_A,1,1,"Yes, use my data",TRUE,4
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,10
10742801,prime_type_A,0,0,"Yes, use my data",TRUE,12
10742801,prime_type_A,0,0,"Yes, use my data",TRUE,9
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,7
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,3
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,12
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,1
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,4
10742801,prime_type_B,1,1,"Yes, use my data",TRUE,1
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,6
10742801,prime_type_A,0,1,"Yes, use my data",TRUE,2
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,12
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,2
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,9
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,5
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,11
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,8
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,10
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,6
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,8
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,3
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,11
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,5
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,9
10742801,prime_type_A,1,1,"Yes, use my data",TRUE,4
10742801,prime_type_A,1,1,"Yes, use my data",TRUE,4
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,4
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,5
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,6
10742801,prime_type_B,0,0,"Yes, use my data",TRUE,11
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,7
10742801,prime_type_B,1,0,"Yes, use my data",TRUE,10
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,6
10742801,prime_type_A,1,0,"Yes, use my data",TRUE,11
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,12
14857997,prime_type_B,0,0,"Yes, use my data",TRUE,7
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,6
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,8
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,3
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,5
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,2
14857997,prime_type_B,0,0,"Yes, use my data",TRUE,4
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,6
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,10
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,9
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,11
14857997,prime_type_B,0,1,"Yes, use my data",TRUE,2
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,5
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,9
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,3
14857997,prime_type_B,0,0,"Yes, use my data",TRUE,8
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,6
14857997,prime_type_A,1,1,"Yes, use my data",TRUE,3
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,1
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,5
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,6
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,1
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,10
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,10
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,12
14857997,prime_type_B,0,0,"Yes, use my data",TRUE,11
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,11
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,7
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,4
14857997,prime_type_A,1,1,"Yes, use my data",TRUE,2
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,5
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,4
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,8
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,3
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,4
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,12
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,9
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,9
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,7
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,3
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,11
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,5
14857997,prime_type_A,1,1,"Yes, use my data",TRUE,8
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,12
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,2
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,10
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,5
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,11
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,10
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,3
14857997,prime_type_B,0,0,"Yes, use my data",TRUE,12
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,6
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,7
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,2
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,7
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,1
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,1
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,4
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,9
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,6
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,5
14857997,prime_type_A,0,0,"Yes, use my data",TRUE,6
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,8
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,7
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,1
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,10
14857997,prime_type_A,0,1,"Yes, use my data",TRUE,1
14857997,prime_type_B,1,1,"Yes, use my data",TRUE,5
14857997,prime_type_B,1,0,"Yes, use my data",TRUE,12
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,12
14857997,prime_type_A,1,0,"Yes, use my data",TRUE,7
20040654,prime_type_B,0,1,"Yes, use my data",TRUE,10
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,1
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,5
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,9
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,10
20040654,prime_type_B,1,1,"Yes, use my data",TRUE,12
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,2
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,4
20040654,prime_type_A,1,0,"Yes, use my data",TRUE,1
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,7
20040654,prime_type_B,1,1,"Yes, use my data",TRUE,1
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,5
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,2
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,12
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,8
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,3
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,12
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,4
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,4
20040654,prime_type_A,0,1,"Yes, use my data",TRUE,5
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,3
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,11
20040654,prime_type_A,1,0,"Yes, use my data",TRUE,11
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,2
20040654,prime_type_A,1,1,"Yes, use my data",TRUE,9
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,8
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,1
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,6
20040654,prime_type_A,1,0,"Yes, use my data",TRUE,4
20040654,prime_type_A,1,0,"Yes, use my data",TRUE,3
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,8
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,6
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,5
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,12
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,10
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,9
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,7
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,8
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,3
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,9
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,2
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,10
20040654,prime_type_A,1,0,"Yes, use my data",TRUE,10
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,3
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,1
20040654,prime_type_B,1,1,"Yes, use my data",TRUE,7
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,1
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,6
20040654,prime_type_B,1,1,"Yes, use my data",TRUE,10
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,6
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,5
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,12
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,12
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,4
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,11
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,8
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,4
20040654,prime_type_B,1,1,"Yes, use my data",TRUE,2
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,11
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,9
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,5
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,7
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,8
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,5
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,10
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,2
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,6
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,8
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,1
20040654,prime_type_B,0,0,"Yes, use my data",TRUE,3
20040654,prime_type_B,1,0,"Yes, use my data",TRUE,9
20040654,prime_type_A,0,0,"Yes, use my data",TRUE,11
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,4
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,10
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,5
20139443,prime_type_A,1,0,"Yes, use my data",TRUE,5
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,3
20139443,prime_type_A,1,0,"Yes, use my data",TRUE,9
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,9
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,8
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,11
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,4
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,6
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,5
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,10
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,2
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,12
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,7
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,2
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,3
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,7
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,1
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,1
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,11
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,6
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,9
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,3
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,1
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,8
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,10
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,7
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,9
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,12
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,5
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,12
20139443,prime_type_A,1,0,"Yes, use my data",TRUE,8
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,2
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,8
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,2
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,4
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,11
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,10
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,7
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,10
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,6
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,6
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,2
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,3
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,10
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,9
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,9
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,7
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,1
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,5
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,11
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,6
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,4
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,1
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,12
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,3
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,11
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,4
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,8
20139443,prime_type_B,0,0,"Yes, use my data",TRUE,5
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,2
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,7
20139443,prime_type_A,1,0,"Yes, use my data",TRUE,6
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,12
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,1
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,9
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,8
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,7
20139443,prime_type_B,1,0,"Yes, use my data",TRUE,12
20139443,prime_type_A,0,0,"Yes, use my data",TRUE,3
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,9
24231941,prime_type_A,1,1,"Yes, use my data",TRUE,4
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,2
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,1
24231941,prime_type_B,1,0,"Yes, use my data",TRUE,3
24231941,prime_type_B,1,1,"Yes, use my data",TRUE,9
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,10
24231941,prime_type_B,1,0,"Yes, use my data",TRUE,11
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,8
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,5
24231941,prime_type_B,1,0,"Yes, use my data",TRUE,10
24231941,prime_type_A,1,0,"Yes, use my data",TRUE,9
24231941,prime_type_A,1,1,"Yes, use my data",TRUE,1
24231941,prime_type_A,1,1,"Yes, use my data",TRUE,6
24231941,prime_type_B,1,0,"Yes, use my data",TRUE,12
24231941,prime_type_A,0,1,"Yes, use my data",TRUE,4
24231941,prime_type_B,1,1,"Yes, use my data",TRUE,8
