"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"103019","08:03:54","312500554","482386297","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","6233"
"103019","13:04:10","235480376","989421210","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d3f020cfd9694001a2d1a1c","1","16316"
"103019","13:04:10","235480376","989421210","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","2884"
"103019","13:04:10","235480376","989421210","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2939"
"103019","09:03:18","298339770","660175383","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5db6e588867c22000dfffa54","1","85527"
"103019","09:03:18","298339770","660175383","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","7759"
"103019","09:03:18","298339770","660175383","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5248"
"103019","09:04:33","425462159","179402998","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d4254db5b2c430001418a3c","1","4743"
"103019","09:04:33","425462159","179402998","5.0.14.0","1","2","demographics","age","0","0","0","0","36 ","1","6347"
"103019","09:04:33","425462159","179402998","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","9711"
"103019","13:04:53","50613392","804554224","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d971ac046a93c0017005bf1","1","5451"
"103019","13:04:53","50613392","804554224","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","3367"
"103019","13:04:53","50613392","804554224","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6031"
"103019","23:35:17","384893787","62661212","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d53fd59f6d6da00011209c0","1","12890"
"103019","23:35:17","384893787","62661212","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2937"
"103019","23:35:17","384893787","62661212","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4331"
"103019","13:05:32","733031124","666441811","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5da4bebb23b38c0012c958bb","1","11794"
"103019","13:05:32","733031124","666441811","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","2783"
"103019","13:05:32","733031124","666441811","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3808"
"103019","13:05:15","479647585","649533327","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d543a872dc2d90016c1e427","1","20277"
"103019","13:05:15","479647585","649533327","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","3201"
"103019","13:05:15","479647585","649533327","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male ","1","12388"
"103019","09:05:59","432580035","71322043","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c27db7d2c45d40001492bb8","1","8601"
"103019","09:05:59","432580035","71322043","5.0.14.0","1","2","demographics","age","0","0","0","0","36","1","3068"
"103019","09:05:59","432580035","71322043","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3207"
"103019","06:03:54","576217572","138506683","5.0.15.0","1","1","demographics","ProlificCode","0","0","0","0","5c1c690f1014080","1","159943"
"103019","06:03:54","576217572","138506683","5.0.15.0","1","2","demographics","age","0","0","0","0","56","1","5555"
"103019","06:03:54","576217572","138506683","5.0.15.0","1","3","demographics","gender","0","0","0","0","Female","1","6381"
"103019","09:05:40","287984725","975497657","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d6feb2e662930001ac998ec","1","82183"
"103019","09:05:40","287984725","975497657","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","5995"
"103019","09:05:40","287984725","975497657","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6405"
"103019","13:07:34","625138837","263601360","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5da78b81d7c17f0012bc8193","1","9431"
"103019","13:07:34","625138837","263601360","5.0.14.0","1","2","demographics","age","0","0","0","0","58","1","3839"
"103019","13:07:34","625138837","263601360","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3935"
"103019","13:08:23","966405747","720346584","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5db04e016de3b000169c5d57","1","25437"
"103019","13:08:23","966405747","720346584","5.0.14.0","1","2","demographics","age","0","0","0","0","25 ","1","6099"
"103019","13:08:23","966405747","720346584","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3363"
"103019","09:10:54","936747089","222111156","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d9b7fdf1abbe700174a072c","1","7932"
"103019","09:10:54","936747089","222111156","5.0.14.0","1","2","demographics","age","0","0","0","0","28","1","2924"
"103019","09:10:54","936747089","222111156","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4175"
"103019","13:12:02","241966424","290855435","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d0ac73d1fdbbb0019c9707d","1","12102"
"103019","13:12:02","241966424","290855435","5.0.14.0","1","2","demographics","age","0","0","0","0","53","1","5366"
"103019","13:12:02","241966424","290855435","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","8600"
"103019","09:14:57","369723435","48502446","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d6feb2e662930001ac998ec","1","7238"
"103019","09:14:57","369723435","48502446","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","4970"
"103019","09:14:57","369723435","48502446","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5854"
"103019","07:14:30","722327913","452194466","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d78fae75b6e360001873b7a","1","16841"
"103019","07:14:30","722327913","452194466","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","3590"
"103019","07:14:30","722327913","452194466","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","5638"
"103019","13:15:31","274617624","559981693","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5db1cce95a87d4000964b4fe","1","32345"
"103019","13:15:31","274617624","559981693","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","2296"
"103019","13:15:31","274617624","559981693","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3376"
"103019","08:21:51","906519169","280507946","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d09658d561a350001d62540","1","6708"
"103019","08:21:51","906519169","280507946","5.0.14.0","1","2","demographics","age","0","0","0","0","49","1","6280"
"103019","08:21:51","906519169","280507946","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5338"
"103019","13:26:19","828961453","273202521","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d652c5a2de3da00165a4596","1","19822"
"103019","13:26:19","828961453","273202521","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","5334"
"103019","13:26:19","828961453","273202521","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","8004"
"103019","13:28:30","129018289","947483956","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5dadad7c7a347b001554b136","1","5779"
"103019","13:28:30","129018289","947483956","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","2870"
"103019","13:28:30","129018289","947483956","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3667"
"103019","06:33:02","153168970","362359620","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d4bed118cbe900016c1f6d0","1","14260"
"103019","06:33:02","153168970","362359620","5.0.14.0","1","2","demographics","age","0","0","0","0","28","1","3560"
"103019","06:33:02","153168970","362359620","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4374"
"103019","13:33:25","622468340","716180668","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d724360aee39500017bafef","1","189518"
"103019","13:33:25","622468340","716180668","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","1984"
"103019","13:33:25","622468340","716180668","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3806"
"103019","13:38:53","358613490","528499232","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5db06d09b3844500159a0619","1","19644"
"103019","13:38:53","358613490","528499232","5.0.14.0","1","2","demographics","age","0","0","0","0","38","1","4214"
"103019","13:38:53","358613490","528499232","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4709"
"103019","13:43:42","310545589","480431333","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cdf30a555fe0d000169c65f","1","4129"
"103019","13:43:42","310545589","480431333","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","3910"
"103019","13:43:42","310545589","480431333","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5356"
"103019","08:45:58","645137594","82848512","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d88e9d13e9a6e0001084e80","1","6888"
"103019","08:45:58","645137594","82848512","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","2939"
"103019","08:45:58","645137594","82848512","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2489"
"103019","08:45:31","930427026","368137935","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c4de8f726093e000134ee6e","1","13193"
"103019","08:45:31","930427026","368137935","5.0.14.0","1","2","demographics","age","0","0","0","0","51","1","3178"
"103019","08:45:31","930427026","368137935","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3109"
"103019","09:45:56","419962360","58424878","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d16d81a6be726001a39ca74","1","7428"
"103019","09:45:56","419962360","58424878","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","23045"
"103019","09:45:56","419962360","58424878","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3605"
"103019","13:46:32","787835629","323001728","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c6c84ca666e11000166cb92","1","8727"
"103019","13:46:32","787835629","323001728","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","2850"
"103019","13:46:32","787835629","323001728","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3327"
"103019","13:02:27","428524567","637715208","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","","1","2666422"
"103019","09:46:05","254445665","892908182","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d4c78071b920f00198e8533","1","93677"
"103019","09:46:05","254445665","892908182","5.0.14.0","1","2","demographics","age","0","0","0","0","50","1","2828"
"103019","09:46:05","254445665","892908182","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3172"
"103019","09:49:02","78550510","832491346","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5db13524e28dd200143e0222","1","3763"
"103019","09:49:02","78550510","832491346","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","5919"
"103019","09:49:02","78550510","832491346","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","11383"
"103019","06:50:13","610902277","249364807","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cd063ce657e300016f6c95a","1","12888"
"103019","06:50:13","610902277","249364807","5.0.14.0","1","2","demographics","age","0","0","0","0","28","1","6855"
"103019","06:50:13","610902277","249364807","5.0.14.0","1","3","demographics","gender","0","0","0","0","Non Binary","1","3579"
"103019","13:39:31","90055778","433570131","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d5dd0b30f64720001a43f68","1","361375"
"103019","13:39:31","90055778","433570131","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","3994"
"103019","13:39:31","90055778","433570131","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4875"
"103019","09:51:21","811516479","249227388","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d923c2e235f4b0017f269c2","1","16301"
"103019","09:51:21","811516479","249227388","5.0.14.0","1","2","demographics","age","0","0","0","0","35","1","5244"
"103019","09:51:21","811516479","249227388","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","12082"
"103019","09:53:17","117175144","402539215","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5daf2e58952fb10012a92d80","1","7111"
"103019","09:53:17","117175144","402539215","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","3117"
"103019","09:53:17","117175144","402539215","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3980"
"103019","13:54:52","592407058","877771129","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d9cac8dfe9f29001758b61f","1","10688"
"103019","13:54:52","592407058","877771129","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","4117"
"103019","13:54:52","592407058","877771129","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4164"
"103019","13:48:28","119748008","873688845","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d8a0532dceb6a00188c73af","1","978662"
