"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","correct","latency","trial.prime_positive.totalpercentcorrect","trial.prime_negative.totalpercentcorrect"
"012320","13:04:25","314831908","practice","1","prime_positive_practice","3","0","0","0","100","0","0"
"012320","13:04:25","314831908","practice","1","intention_check_positive_practice","4","0","0","0","2500","0","0"
"012320","13:04:25","314831908","practice","1","mask_prime_positive_practice","5","0","0","0","1089","0","0"
"012320","13:04:25","314831908","practice","1","prime_negative_practice","6","0","0","0","100","0","0"
"012320","13:04:25","314831908","practice","1","intention_check_negative_practice","7","0","0","1","969","0","0"
"012320","12:21:36","163889718","practice","1","prime_positive_practice","3","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_positive_practice","4","0","0","0","2500","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_positive_practice","5","0","0","0","1646","0","0"
"012320","12:21:36","163889718","practice","1","prime_negative_practice","6","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_negative_practice","7","0","0","1","915","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_negative_practice","8","0","0","1","2527","0","0"
"012320","12:21:36","163889718","practice","1","prime_positive_practice","9","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_positive_practice","10","0","0","1","1579","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_positive_practice","11","0","0","1","651","0","0"
"012320","12:21:36","163889718","practice","1","prime_negative_practice","12","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_negative_practice","13","0","0","0","2500","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_negative_practice","14","0","0","0","1296","0","0"
"012320","12:21:36","163889718","practice","1","prime_negative_practice","15","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_negative_practice","16","0","0","0","2500","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_negative_practice","17","0","0","1","1799","0","0"
"012320","12:21:36","163889718","practice","1","prime_positive_practice","18","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_positive_practice","19","0","0","0","2500","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_positive_practice","20","0","0","1","607","0","0"
"012320","12:21:36","163889718","practice","1","prime_negative_practice","21","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_negative_practice","22","0","0","1","1277","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_negative_practice","23","0","0","1","853","0","0"
"012320","12:21:36","163889718","practice","1","prime_positive_practice","24","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_positive_practice","25","0","0","0","2500","0","0"
"012320","12:21:36","163889718","practice","1","mask_prime_positive_practice","26","0","0","1","1156","0","0"
"012320","12:21:36","163889718","practice","1","prime_negative_practice","27","0","0","0","100","0","0"
"012320","12:21:36","163889718","practice","1","intention_check_negative_practice","28","0","0","1","1985","0","0"
