"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"071218","16:35:32","818384788","917102915","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5acfa614b02aca0001271100","1","3502","0"
"071218","16:35:32","818384788","917102915","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","35","1","6276","0"
"071218","16:35:32","818384788","917102915","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","3605","0"
"071218","16:34:40","387456815","572093872","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5ac82835e734400001da5602","1","76551","0"
"071218","16:34:40","387456815","572093872","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","53","1","6291","0"
"071218","16:34:40","387456815","572093872","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","12363","0"
"071218","11:36:00","835828023","550951876","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5ab3db4b892136000182d629","1","8061","0"
"071218","11:36:00","835828023","550951876","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","21","1","3696","0"
"071218","11:36:00","835828023","550951876","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","4339","0"
"071218","16:36:44","847952058","727604649","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","56b0b7206399f9000fd8cc80","1","4861","0"
"071218","16:36:44","847952058","727604649","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","54","1","4745","0"
"071218","16:36:44","847952058","727604649","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","6698","0"
"071218","16:36:52","891811249","169676400","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","55d59b888ce09000057d4a55","1","12968","0"
"071218","16:36:52","891811249","169676400","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","57","1","5225","0"
"071218","16:36:52","891811249","169676400","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","man","1","4769","0"
"071218","11:39:22","335078861","672062759","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","558de4bffdf99b0cad9683ba","1","9950","0"
"071218","11:39:22","335078861","672062759","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","59","1","3648","0"
"071218","11:39:22","335078861","672062759","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","5352","0"
"071218","10:39:56","16788438","117942941","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5a9ae74a6219a30001d349fe","1","9048","0"
"071218","10:39:56","16788438","117942941","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","19","1","2378","0"
"071218","10:39:56","16788438","117942941","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","4166","0"
"071218","16:40:38","820466223","105051600","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5aec214c12985100015aa1a6","1","14972","0"
"071218","16:40:38","820466223","105051600","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","29","1","3131","0"
"071218","16:40:38","820466223","105051600","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","5091","0"
"071218","11:40:52","335078861","672062759","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","558de4bffdf99b0cad9683ba","1","3287","0"
"071218","11:40:52","335078861","672062759","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","59","1","3125","0"
"071218","11:40:52","335078861","672062759","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","6209","0"
"071218","16:40:49","824528212","109411715","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","57bdba0770808a00012d9810","1","88014","0"
"071218","16:40:49","824528212","109411715","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","63","1","3581","0"
"071218","16:40:49","824528212","109411715","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","4802","0"
"071218","11:42:14","278972691","153454388","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5a88c80f5292b80001231844","1","4647","0"
"071218","11:42:14","278972691","153454388","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","28","1","2467","0"
"071218","11:42:14","278972691","153454388","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","3750","0"
"071218","16:42:27","492231266","519369227","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","59a800138ae07f0001b134c8","1","3141","0"
"071218","16:42:27","492231266","519369227","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","47","1","4547","0"
"071218","16:42:27","492231266","519369227","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","4583","0"
"071218","11:42:48","754969752","39555132","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5aec68bf7e56330001681c98","1","4667","0"
"071218","11:42:48","754969752","39555132","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","29","1","2723","0"
"071218","11:42:48","754969752","39555132","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","3450","0"
"071218","18:42:34","745953226","878191753","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","595be27b558c93000171c943 ","1","79132","0"
"071218","18:42:34","745953226","878191753","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","34","1","3870","0"
"071218","18:42:34","745953226","878191753","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","2960","0"
"071218","16:44:53","912764514","403942731","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","59ff1c18844c7a00015e3d94","1","5050","0"
"071218","16:44:53","912764514","403942731","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","43","1","4808","0"
"071218","16:44:53","912764514","403942731","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","4902","0"
"071218","11:44:39","421127885","217588699","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b0df5ea1e55760001b98fff","1","30201","0"
"071218","11:44:39","421127885","217588699","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","30","1","3641","0"
"071218","11:44:39","421127885","217588699","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","3474","0"
"071218","18:45:40","745953226","878191753","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","595be27b558c93000171c943 ","1","3396","0"
"071218","18:45:40","745953226","878191753","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","34","1","2647","0"
"071218","18:45:40","745953226","878191753","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","2659","0"
"071218","16:45:54","925629406","132510654","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b262c8f8ecf3f00016177b2","1","4437","0"
"071218","16:45:54","925629406","132510654","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","30","1","3233","0"
"071218","16:45:54","925629406","132510654","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","5372","0"
"071218","11:43:39","247601558","63553405","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","59cc63e8916c4d0001094774","1","16515","0"
"071218","11:43:39","247601558","63553405","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","42","1","5150","0"
"071218","11:43:39","247601558","63553405","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","3933","0"
"071218","11:46:17","61976408","115605122","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","559002fefdf99b3f7aada38f","1","10360","0"
"071218","11:46:17","61976408","115605122","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","34","1","3375","0"
"071218","11:46:17","61976408","115605122","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","4119","0"
"071218","08:46:11","843963319","719033942","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5aeb591908e2f0000108327e","1","21578","0"
"071218","08:46:11","843963319","719033942","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","34","1","3582","0"
"071218","08:46:11","843963319","719033942","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","3411","0"
"071218","16:47:45","920738427","795809044","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","59ff1c18844c7a00015e3d94","1","5899","0"
"071218","16:47:45","920738427","795809044","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","43","1","3239","0"
