subject,prime_type,rating,self_exclusion_1,complete_data
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,1,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,1,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,1,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_A,1,"Yes, use my data",TRUE
5951467,prime_type_A,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
5951467,prime_type_B,0,"Yes, use my data",TRUE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_A,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
6073319,prime_type_B,0,NA,FALSE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
10805941,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_B,0,"Yes, use my data",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,0,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,0,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,0,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,0,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,0,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_A,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
13788805,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_A,0,"Yes, use my data",TRUE
14264635,prime_type_A,1,"Yes, use my data",TRUE
14264635,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_B,0,"Yes, use my data",TRUE
14728127,prime_type_B,1,"Yes, use my data",TRUE
14728127,prime_type_A,1,"Yes, use my data",TRUE
14728127,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_B,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,1,"Yes, use my data",TRUE
14778563,prime_type_A,0,"Yes, use my data",TRUE
14778563,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_A,1,"Yes, use my data",TRUE
15397527,prime_type_A,1,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_A,1,"Yes, use my data",TRUE
15397527,prime_type_A,1,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_A,1,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_A,1,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
15397527,prime_type_B,1,"Yes, use my data",TRUE
15397527,prime_type_A,0,"Yes, use my data",TRUE
15397527,prime_type_B,0,"Yes, use my data",TRUE
