"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","correct","latency","trial.prime_positive.totalpercentcorrect","trial.prime_negative.totalpercentcorrect"
"031419","15:26:57","870500023","test","2","prime_positive","1","4","49","0","321","0","0"
"031419","15:26:57","870500023","test","2","prime_negative","2","4","16","1","187","0","100"
"031419","15:26:57","870500023","test","2","prime_positive","3","2","20","0","170","0","100"
"031419","15:26:57","870500023","test","2","prime_positive","4","5","54","1","257","33","100"
"031419","15:52:07","898951393","test","2","prime_positive","1","3","60","0","2329","0","0"
"031419","15:52:07","898951393","test","2","prime_negative","2","12","37","1","268","0","100"
"031419","15:52:07","898951393","test","2","prime_negative","3","8","20","1","2578","0","100"
"031519","12:17:05","512611727","test","2","prime_positive","1","11","56","0","1429","0","0"
"031519","12:17:05","512611727","test","2","prime_negative","2","4","11","1","2009","0","100"
"031519","12:17:05","512611727","test","2","prime_negative","3","7","48","0","1017","0","50"
"031519","12:17:05","512611727","test","2","prime_negative","4","12","42","0","1424","0","33"
"031519","12:17:05","512611727","test","2","prime_positive","5","4","37","1","498","50","33"
"031519","12:17:05","512611727","test","2","prime_positive","6","9","28","1","424","66","33"
"031519","12:17:05","512611727","test","2","prime_positive","7","2","47","1","305","75","33"
"031519","12:17:05","512611727","test","2","prime_positive","8","12","59","1","431","80","33"
"031519","12:17:05","512611727","test","2","prime_negative","9","10","39","0","370","80","25"
"031519","12:17:05","512611727","test","2","prime_negative","10","2","16","0","2356","80","20"
"031519","12:17:05","512611727","test","2","prime_positive","11","6","43","1","569","83","20"
"031519","12:17:05","512611727","test","2","prime_positive","12","1","24","1","445","85","20"
"031519","12:17:05","512611727","test","2","prime_positive","13","3","8","1","284","87","20"
"031519","12:17:05","512611727","test","2","prime_positive","14","5","18","1","377","88","20"
"031519","12:17:05","512611727","test","2","prime_negative","15","8","23","0","480","88","16"
"031519","12:17:05","512611727","test","2","prime_negative","16","9","41","0","581","88","14"
"031519","12:17:05","512611727","test","2","prime_positive","17","10","14","1","754","90","14"
"031519","12:17:05","512611727","test","2","prime_positive","18","8","50","1","507","90","14"
"031519","12:17:05","512611727","test","2","prime_negative","19","1","5","0","313","90","12"
"031519","12:17:05","512611727","test","2","prime_negative","20","6","45","0","345","90","11"
"031519","12:17:05","512611727","test","2","prime_positive","21","7","55","1","335","91","11"
"031519","12:17:05","512611727","test","2","prime_negative","22","5","57","0","454","91","10"
"031519","12:17:05","512611727","test","2","prime_negative","23","3","38","0","429","91","9"
"031519","12:17:05","512611727","test","2","prime_positive","24","12","12","1","248","92","9"
"031519","12:17:05","512611727","test","2","prime_negative","25","11","17","1","472","92","16"
"031519","12:17:05","512611727","test","2","prime_negative","26","9","49","0","876","92","15"
"031519","12:17:05","512611727","test","2","prime_negative","27","8","1","0","471","92","14"
"031519","12:17:05","512611727","test","2","prime_negative","28","11","35","1","977","92","20"
"031519","12:17:05","512611727","test","2","prime_positive","29","2","3","1","390","92","20"
"031519","12:17:05","512611727","test","2","prime_positive","30","9","51","1","335","93","20"
"031519","12:17:05","512611727","test","2","prime_positive","31","7","34","1","266","93","20"
"031519","12:17:05","512611727","test","2","prime_positive","32","3","33","1","226","94","20"
"031519","12:17:05","512611727","test","2","prime_negative","33","10","46","1","285","94","25"
"031519","12:17:05","512611727","test","2","prime_negative","34","4","32","1","274","94","29"
"031519","12:17:05","512611727","test","2","prime_positive","35","6","9","1","468","94","29"
"031519","12:17:05","512611727","test","2","prime_negative","36","1","27","0","302","94","27"
"031519","12:17:05","512611727","test","2","prime_negative","37","3","25","0","516","94","26"
"031519","12:17:05","512611727","test","2","prime_negative","38","2","10","0","318","94","25"
"031519","12:17:05","512611727","test","2","prime_negative","39","6","40","0","275","94","23"
"031519","12:17:05","512611727","test","2","prime_negative","40","5","22","0","356","94","22"
"031519","12:17:05","512611727","test","2","prime_positive","41","10","6","0","635","89","22"
"031519","12:17:05","512611727","test","2","prime_negative","42","7","60","0","477","89","21"
"031519","12:17:05","512611727","test","2","prime_negative","43","12","54","0","553","89","20"
"031519","12:17:05","512611727","test","2","prime_positive","44","11","26","1","372","90","20"
"031519","12:17:05","512611727","test","2","prime_positive","45","8","52","1","313","90","20"
"031519","12:17:05","512611727","test","2","prime_positive","46","1","20","1","261","90","20"
"031519","12:17:05","512611727","test","2","prime_positive","47","5","19","1","261","91","20"
"031519","12:17:05","512611727","test","2","prime_negative","48","4","4","0","526","91","20"
"031519","12:17:05","512611727","test","2","prime_positive","49","4","53","1","403","91","20"
"031519","12:17:05","512611727","test","2","prime_positive","50","5","15","1","318","92","20"
"031519","12:17:05","512611727","test","2","prime_negative","51","3","13","0","408","92","19"
"031519","12:17:05","512611727","test","2","prime_negative","52","1","7","0","367","92","18"
"031519","12:17:05","512611727","test","2","prime_positive","53","11","36","1","359","92","18"
"031519","12:17:05","512611727","test","2","prime_positive","54","9","21","1","365","92","18"
"031519","12:17:05","512611727","test","2","prime_negative","55","11","30","0","1077","92","17"
"031519","12:17:05","512611727","test","2","prime_negative","56","7","29","1","662","92","20"
"031519","12:17:05","512611727","test","2","prime_positive","57","7","2","0","121","89","20"
"031519","12:17:05","512611727","test","2","prime_positive","58","6","58","1","266","89","20"
"031519","12:17:05","512611727","test","2","prime_positive","59","8","31","1","274","90","20"
"031519","12:17:05","512611727","test","2","prime_negative","60","5","44","0","361","90","20"
"031519","23:27:39","144535166","test","2","prime_negative","1","8","5","0","2723","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","2","6","15","0","2026","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","3","12","19","0","1188","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","4","11","30","0","700","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","5","10","44","0","785","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","6","12","45","0","642","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","7","4","47","0","466","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","8","3","24","0","2046","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","9","8","17","0","417","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","10","7","16","0","503","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","11","9","55","0","1006","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","12","6","10","0","418","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","13","9","37","0","286","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","14","3","56","0","302","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","15","5","4","0","371","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","16","4","25","0","314","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","17","7","60","0","290","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","18","2","3","0","280","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","19","5","12","0","304","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","20","11","50","0","467","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","21","1","35","0","248","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","22","2","11","0","267","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","23","1","41","0","447","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","24","10","13","0","651","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","25","11","54","0","557","0","0"
"031519","23:27:39","144535166","test","2","prime_negative","26","8","28","0","424","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","27","4","2","0","463","0","0"
"031519","23:27:39","144535166","test","2","prime_positive","28","6","58","1","311","6","0"
"031519","23:27:39","144535166","test","2","prime_positive","29","10","27","0","387","6","0"
"031519","23:27:39","144535166","test","2","prime_negative","30","9","14","1","122","6","7"
"031519","23:27:39","144535166","test","2","prime_negative","31","10","8","1","147","6","13"
"031519","23:27:39","144535166","test","2","prime_positive","32","1","59","0","207","5","13"
"031519","23:27:39","144535166","test","2","prime_positive","33","8","22","1","140","11","13"
"031519","23:27:39","144535166","test","2","prime_positive","34","2","32","1","290","15","13"
"031519","23:27:39","144535166","test","2","prime_negative","35","3","49","0","193","15","12"
"031519","23:27:39","144535166","test","2","prime_negative","36","2","23","1","116","15","17"
"031519","23:27:39","144535166","test","2","prime_positive","37","7","20","0","132","15","17"
"031519","23:27:39","144535166","test","2","prime_negative","38","6","1","0","391","15","16"
"031519","23:27:39","144535166","test","2","prime_negative","39","7","6","1","378","15","21"
"031519","23:27:39","144535166","test","2","prime_positive","40","5","33","1","354","19","21"
"031519","23:27:39","144535166","test","2","prime_negative","41","12","26","1","469","19","25"
"031519","23:27:39","144535166","test","2","prime_negative","42","5","31","0","246","19","23"
"031519","23:27:39","144535166","test","2","prime_negative","43","4","42","1","326","19","27"
"031519","23:27:39","144535166","test","2","prime_positive","44","12","53","0","323","18","27"
"031519","23:27:39","144535166","test","2","prime_negative","45","1","48","1","344","18","30"
"031519","23:27:39","144535166","test","2","prime_negative","46","11","38","0","207","18","29"
"031519","23:27:39","144535166","test","2","prime_negative","47","8","46","1","1779","18","32"
"031519","23:27:39","144535166","test","2","prime_positive","48","3","29","0","291","17","32"
"031519","23:27:39","144535166","test","2","prime_positive","49","9","43","0","186","16","32"
"031519","23:27:39","144535166","test","2","prime_positive","50","3","51","1","161","20","32"
"031519","23:27:39","144535166","test","2","prime_positive","51","6","7","1","193","23","32"
"031519","23:27:39","144535166","test","2","prime_positive","52","4","21","0","230","22","32"
"031519","23:27:39","144535166","test","2","prime_positive","53","7","40","1","263","25","32"
"031519","23:27:39","144535166","test","2","prime_negative","54","11","39","0","145","25","30"
"031519","23:27:39","144535166","test","2","prime_positive","55","2","9","0","319","24","30"
"031519","23:27:39","144535166","test","2","prime_negative","56","5","36","1","231","24","33"
"031519","23:27:39","144535166","test","2","prime_negative","57","12","57","1","338","24","35"
"031519","23:27:39","144535166","test","2","prime_negative","58","9","18","0","324","24","34"
"031519","23:27:39","144535166","test","2","prime_positive","59","10","34","0","367","23","34"
"031519","23:27:39","144535166","test","2","prime_negative","60","3","52","1","190","23","36"
"031519","12:36:32","924884559","test","2","prime_negative","1","7","48","0","5098","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","2","8","36","0","2912","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","3","7","30","0","1594","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","4","10","37","0","3844","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","5","2","27","0","3423","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","6","5","51","0","37547","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","7","4","55","0","788","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","8","9","19","0","535","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","9","4","16","0","4957","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","10","11","3","0","345","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","11","6","45","0","447","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","12","9","57","0","449","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","13","3","53","0","499","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","14","3","25","0","587","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","15","8","1","0","535","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","16","11","10","0","501","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","17","1","42","0","500","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","18","12","17","0","396","0","0"
"031519","12:36:32","924884559","test","2","prime_positive","19","6","47","0","289","0","0"
"031519","12:36:32","924884559","test","2","prime_negative","20","2","41","0","328","0","0"
