"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","correct","latency","trial.prime_obama.totalpercentcorrect","trial.prime_trump.totalpercentcorrect"
"082818","12:39:12","58961423","test","2","prime_trump","134","1","66","1","814","3","100"
"082818","12:39:12","58961423","test","2","intention_check","135","1","66","1","279","3","100"
"082818","12:39:12","58961423","test","2","prime_trump","136","4","96","1","125","3","100"
"082818","12:39:12","58961423","test","2","intention_check","137","4","96","1","309","3","100"
"082818","12:39:12","58961423","test","2","prime_trump","138","2","56","1","88","3","100"
"082818","12:39:12","58961423","test","2","intention_check","139","2","56","1","292","3","100"
"082818","12:39:12","58961423","test","2","prime_obama","140","5","65","0","224","2","100"
"082818","12:39:12","58961423","test","2","intention_check","141","5","65","1","319","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","142","2","41","0","305","2","100"
"082818","12:39:12","58961423","test","2","intention_check","143","2","41","1","591","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","144","3","75","0","252","2","100"
"082818","12:39:12","58961423","test","2","intention_check","145","3","75","1","497","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","146","6","88","0","234","2","100"
"082818","12:39:12","58961423","test","2","intention_check","147","6","88","1","453","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","148","3","69","1","239","2","100"
"082818","12:39:12","58961423","test","2","intention_check","149","3","69","1","313","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","150","6","20","0","177","2","100"
"082818","12:39:12","58961423","test","2","intention_check","151","6","20","1","247","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","152","3","13","0","290","2","100"
"082818","12:39:12","58961423","test","2","intention_check","153","3","13","1","487","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","154","5","87","1","244","2","100"
"082818","12:39:12","58961423","test","2","intention_check","155","5","87","1","325","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","156","4","80","1","893","2","100"
"082818","12:39:12","58961423","test","2","intention_check","157","4","80","1","293","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","158","3","79","1","252","2","100"
"082818","12:39:12","58961423","test","2","intention_check","159","3","79","1","339","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","160","6","39","1","108","2","100"
"082818","12:39:12","58961423","test","2","intention_check","161","6","39","1","281","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","162","4","86","0","202","2","100"
"082818","12:39:12","58961423","test","2","intention_check","163","4","86","1","287","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","164","5","15","0","198","2","100"
"082818","12:39:12","58961423","test","2","intention_check","165","5","15","1","357","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","166","2","97","1","181","2","100"
"082818","12:39:12","58961423","test","2","intention_check","167","2","97","1","330","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","168","2","3","0","238","2","100"
"082818","12:39:12","58961423","test","2","intention_check","169","2","3","1","297","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","170","1","57","1","122","2","100"
"082818","12:39:12","58961423","test","2","intention_check","171","1","57","1","308","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","172","1","46","0","270","2","100"
"082818","12:39:12","58961423","test","2","intention_check","173","1","46","1","300","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","174","2","90","0","281","2","100"
"082818","12:39:12","58961423","test","2","intention_check","175","2","90","1","291","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","176","3","19","1","327","2","100"
"082818","12:39:12","58961423","test","2","intention_check","177","3","19","1","315","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","178","5","40","0","135","2","100"
"082818","12:39:12","58961423","test","2","intention_check","179","5","40","1","325","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","180","2","36","1","219","2","100"
"082818","12:39:12","58961423","test","2","intention_check","181","2","36","1","287","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","182","1","29","1","299","2","100"
"082818","12:39:12","58961423","test","2","intention_check","183","1","29","1","369","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","184","6","32","1","70","2","100"
"082818","12:39:12","58961423","test","2","intention_check","185","6","32","1","299","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","186","5","70","1","66","2","100"
"082818","12:39:12","58961423","test","2","intention_check","187","5","70","1","302","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","188","1","19","0","283","2","100"
"082818","12:39:12","58961423","test","2","intention_check","189","1","19","1","335","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","190","4","89","1","189","2","100"
"082818","12:39:12","58961423","test","2","intention_check","191","4","89","1","276","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","192","6","14","0","196","2","100"
"082818","12:39:12","58961423","test","2","intention_check","193","6","14","1","264","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","194","4","42","0","258","2","100"
"082818","12:39:12","58961423","test","2","intention_check","195","4","42","1","301","2","100"
"082818","12:39:12","58961423","test","2","prime_trump","196","6","86","1","231","2","100"
"082818","12:39:12","58961423","test","2","intention_check","197","6","86","1","289","2","100"
"082818","12:39:12","58961423","test","2","prime_obama","198","3","24","1","367","4","100"
"082818","12:39:12","58961423","test","2","intention_check","199","3","24","1","419","4","100"
"082818","12:39:12","58961423","test","2","prime_trump","200","1","34","1","164","4","100"
"082818","12:39:12","58961423","test","2","intention_check","201","1","34","1","330","4","100"
"082818","12:39:12","58961423","test","2","prime_trump","202","2","73","1","206","4","100"
"082818","12:39:12","58961423","test","2","intention_check","203","2","73","1","301","4","100"
"082818","12:39:12","58961423","test","2","prime_obama","204","5","99","0","250","4","100"
"082818","12:39:12","58961423","test","2","intention_check","205","5","99","1","322","4","100"
"082818","12:39:12","58961423","test","2","prime_trump","206","4","33","1","368","4","100"
"082818","12:39:12","58961423","test","2","intention_check","207","4","33","1","333","4","100"
"082818","12:39:12","58961423","test","2","prime_trump","208","3","48","1","105","4","100"
"082818","12:39:12","58961423","test","2","intention_check","209","3","48","1","311","4","100"
"082818","12:39:12","58961423","test","2","prime_obama","210","1","7","0","215","3","100"
"082818","12:39:12","58961423","test","2","intention_check","211","1","7","1","312","3","100"
"082818","12:39:12","58961423","test","2","prime_obama","212","2","10","0","232","3","100"
"082818","12:39:12","58961423","test","2","intention_check","213","2","10","1","319","3","100"
"082818","12:39:12","58961423","test","2","prime_obama","214","4","63","0","214","3","100"
"082818","12:39:12","58961423","test","2","intention_check","215","4","63","1","350","3","100"
"082818","12:39:12","58961423","test","2","prime_trump","216","5","20","1","116","3","100"
"082818","12:39:12","58961423","test","2","intention_check","217","5","20","1","316","3","100"
"082818","12:39:12","58961423","test","2","prime_obama","218","6","4","0","302","3","100"
"082818","12:39:12","58961423","test","2","intention_check","219","6","4","1","345","3","100"
"082818","12:39:12","58961423","test","2","prime_trump","220","5","43","1","129","3","100"
"082818","12:39:12","58961423","test","2","intention_check","221","5","43","1","568","3","100"
"082818","12:39:12","58961423","test","2","prime_obama","222","3","62","1","443","5","100"
"082818","12:39:12","58961423","test","2","intention_check","223","3","62","1","318","5","100"
"082818","12:39:12","58961423","test","2","prime_obama","224","3","91","0","331","5","100"
"082818","12:39:12","58961423","test","2","intention_check","225","3","91","1","310","5","100"
"082818","12:39:12","58961423","test","2","prime_obama","226","5","77","0","242","5","100"
"082818","12:39:12","58961423","test","2","intention_check","227","5","77","1","314","5","100"
"082818","12:39:12","58961423","test","2","prime_trump","228","2","41","1","281","5","100"
"082818","12:39:12","58961423","test","2","intention_check","229","2","41","1","400","5","100"
"082818","12:39:12","58961423","test","2","prime_obama","230","2","44","0","271","5","100"
"082818","12:39:12","58961423","test","2","intention_check","231","2","44","1","358","5","100"
"082818","12:39:12","58961423","test","2","prime_obama","232","4","27","0","223","5","100"
"082818","12:39:12","58961423","test","2","intention_check","233","4","27","1","333","5","100"
"082818","12:39:12","58961423","test","2","prime_trump","234","4","47","1","252","5","100"
"082818","12:39:12","58961423","test","2","intention_check","235","4","47","1","301","5","100"
"082818","12:39:12","58961423","test","2","prime_trump","236","6","2","1","228","5","100"
"082818","12:39:12","58961423","test","2","intention_check","237","6","2","1","299","5","100"
"082818","12:39:12","58961423","test","2","prime_obama","238","6","3","0","237","5","100"
"082818","12:39:12","58961423","test","2","intention_check","239","6","3","1","344","5","100"
"082818","12:39:12","58961423","test","2","prime_trump","240","1","40","1","110","5","100"
"082818","12:39:12","58961423","test","2","intention_check","241","1","40","1","317","5","100"
"082818","09:41:29","803829398","practice","1","prime_trump_practice","5","0","0","1","4466","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","6","0","0","0","2500","0","0"
"082818","09:41:29","803829398","practice","1","prime_obama_practice","7","0","0","1","1124","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","8","0","0","1","724","0","0"
"082818","09:41:29","803829398","practice","1","prime_obama_practice","9","0","0","1","397","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","10","0","0","1","1079","0","0"
"082818","09:41:29","803829398","practice","1","prime_trump_practice","11","0","0","1","369","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","12","0","0","1","1195","0","0"
"082818","09:41:29","803829398","practice","1","prime_obama_practice","13","0","0","0","719","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","14","0","0","1","1638","0","0"
"082818","09:41:29","803829398","practice","1","prime_obama_practice","15","0","0","1","354","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","16","0","0","1","970","0","0"
"082818","09:41:29","803829398","practice","1","prime_trump_practice","17","0","0","1","285","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","18","0","0","1","269","0","0"
"082818","09:41:29","803829398","practice","1","prime_trump_practice","19","0","0","1","386","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","20","0","0","1","39","0","0"
"082818","09:41:29","803829398","practice","1","prime_trump_practice","21","0","0","1","1229","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","22","0","0","1","588","0","0"
"082818","09:41:29","803829398","practice","1","prime_obama_practice","23","0","0","1","1315","0","0"
"082818","09:41:29","803829398","practice","1","intention_check_practice","24","0","0","1","797","0","0"
"082818","09:41:29","803829398","test","2","prime_trump","2","1","30","1","919","0","100"
"082818","09:41:29","803829398","test","2","intention_check","3","1","30","1","954","0","100"
"082818","09:41:29","803829398","test","2","prime_trump","4","4","28","1","572","0","100"
"082818","09:41:29","803829398","test","2","intention_check","5","4","28","1","652","0","100"
"082818","09:41:29","803829398","test","2","prime_trump","6","3","94","1","540","0","100"
"082818","09:41:29","803829398","test","2","intention_check","7","3","94","1","818","0","100"
"082818","09:41:29","803829398","test","2","prime_obama","8","3","14","1","584","100","100"
"082818","09:41:29","803829398","test","2","intention_check","9","3","14","1","551","100","100"
"082818","09:41:29","803829398","test","2","prime_obama","10","6","21","1","576","100","100"
"082818","09:41:29","803829398","test","2","intention_check","11","6","21","1","234","100","100"
"082818","09:41:29","803829398","test","2","prime_obama","12","2","41","1","251","100","100"
"082818","09:41:29","803829398","test","2","intention_check","13","2","41","1","275","100","100"
"082818","09:41:29","803829398","test","2","prime_obama","14","4","25","1","303","100","100"
"082818","09:41:29","803829398","test","2","intention_check","15","4","25","1","267","100","100"
"082818","09:41:29","803829398","test","2","prime_trump","16","5","15","1","195","100","100"
"082818","09:41:29","803829398","test","2","intention_check","17","5","15","1","251","100","100"
"082818","09:41:29","803829398","test","2","prime_trump","18","1","35","0","934","100","80"
"082818","09:41:29","803829398","test","2","intention_check","19","1","35","1","890","100","80"
"082818","09:41:29","803829398","test","2","prime_trump","20","6","29","1","283","100","83"
"082818","09:41:29","803829398","test","2","intention_check","21","6","29","1","320","100","83"
"082818","09:41:29","803829398","test","2","prime_trump","22","2","87","1","246","100","85"
"082818","09:41:29","803829398","test","2","intention_check","23","2","87","1","300","100","85"
"082818","09:41:29","803829398","test","2","prime_trump","24","6","100","1","186","100","87"
"082818","09:41:29","803829398","test","2","intention_check","25","6","100","1","223","100","87"
"082818","09:41:29","803829398","test","2","prime_trump","26","1","2","1","272","100","88"
"082818","09:41:29","803829398","test","2","intention_check","27","1","2","1","191","100","88"
"082818","09:41:29","803829398","test","2","prime_trump","28","4","9","1","288","100","90"
"082818","09:41:29","803829398","test","2","intention_check","29","4","9","1","250","100","90"
"082818","09:41:29","803829398","test","2","prime_trump","30","2","64","1","58","100","90"
"082818","09:41:29","803829398","test","2","intention_check","31","2","64","1","179","100","90"
"082818","09:41:29","803829398","test","2","prime_trump","32","3","49","1","187","100","91"
"082818","09:41:29","803829398","test","2","intention_check","33","3","49","1","675","100","91"
"082818","09:41:29","803829398","test","2","prime_trump","34","5","69","1","604","100","92"
"082818","09:41:29","803829398","test","2","intention_check","35","5","69","1","570","100","92"
"082818","09:41:29","803829398","test","2","prime_trump","36","4","1","1","996","100","92"
"082818","09:41:29","803829398","test","2","intention_check","37","4","1","1","710","100","92"
"082818","09:41:29","803829398","test","2","prime_obama","38","1","6","1","211","100","92"
"082818","09:41:29","803829398","test","2","intention_check","39","1","6","1","238","100","92"
"082818","09:41:29","803829398","test","2","prime_trump","40","3","32","1","84","100","93"
"082818","09:41:29","803829398","test","2","intention_check","41","3","32","1","208","100","93"
"082818","09:41:29","803829398","test","2","prime_trump","42","1","96","1","166","100","93"
"082818","09:41:29","803829398","test","2","intention_check","43","1","96","1","194","100","93"
"082818","09:41:29","803829398","test","2","prime_trump","44","5","89","1","159","100","94"
"082818","09:41:29","803829398","test","2","intention_check","45","5","89","1","200","100","94"
"082818","09:41:29","803829398","test","2","prime_obama","46","3","45","1","166","100","94"
"082818","09:41:29","803829398","test","2","intention_check","47","3","45","1","284","100","94"
"082818","09:41:29","803829398","test","2","prime_obama","48","5","75","1","151","100","94"
"082818","09:41:29","803829398","test","2","intention_check","49","5","75","1","165","100","94"
"082818","09:41:29","803829398","test","2","prime_trump","50","2","58","1","215","100","94"
"082818","09:41:29","803829398","test","2","intention_check","51","2","58","1","264","100","94"
"082818","09:41:29","803829398","test","2","prime_trump","52","6","43","1","232","100","94"
"082818","09:41:29","803829398","test","2","intention_check","53","6","43","1","597","100","94"
"082818","09:41:29","803829398","test","2","prime_trump","54","3","91","1","203","100","95"
"082818","09:41:29","803829398","test","2","intention_check","55","3","91","1","157","100","95"
"082818","09:41:29","803829398","test","2","prime_trump","56","4","83","1","224","100","95"
"082818","09:41:29","803829398","test","2","intention_check","57","4","83","1","214","100","95"
"082818","09:41:29","803829398","test","2","prime_obama","58","5","61","0","790","87","95"
"082818","09:41:29","803829398","test","2","intention_check","59","5","61","1","452","87","95"
"082818","09:41:29","803829398","test","2","prime_trump","60","2","67","1","300","87","95"
"082818","09:41:29","803829398","test","2","intention_check","61","2","67","1","202","87","95"
"082818","09:41:29","803829398","test","2","prime_obama","62","2","26","0","258","77","95"
"082818","09:41:29","803829398","test","2","intention_check","63","2","26","1","431","77","95"
"082818","09:41:29","803829398","test","2","prime_obama","64","4","80","0","441","70","95"
"082818","09:41:29","803829398","test","2","intention_check","65","4","80","1","315","70","95"
"082818","09:41:29","803829398","test","2","prime_obama","66","3","93","0","303","63","95"
"082818","09:41:29","803829398","test","2","intention_check","67","3","93","1","378","63","95"
"082818","09:41:29","803829398","test","2","prime_obama","68","1","31","0","427","58","95"
"082818","09:41:29","803829398","test","2","intention_check","69","1","31","1","286","58","95"
"082818","09:41:29","803829398","test","2","prime_obama","70","6","73","0","534","53","95"
"082818","09:41:29","803829398","test","2","intention_check","71","6","73","1","319","53","95"
"082818","09:41:29","803829398","test","2","prime_obama","72","4","7","0","466","50","95"
"082818","09:41:29","803829398","test","2","intention_check","73","4","7","1","234","50","95"
"082818","09:41:29","803829398","test","2","prime_trump","74","1","66","1","493","50","95"
"082818","09:41:29","803829398","test","2","intention_check","75","1","66","1","214","50","95"
