"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"021719","18:52:46","238727046","134813332","5.0.14.0","1","2","demographics","age","0","0","0","0","53","1","6018"
"021719","18:52:46","238727046","134813332","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","6635"
"021719","18:54:58","243222714","652419022","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","598e59e333481c000164d2ec","1","112621"
"021719","18:54:58","243222714","652419022","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","3916"
"021719","18:54:58","243222714","652419022","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6036"
"021719","18:57:50","272967388","611882145","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","59400de88fcebc0001075a41","1","7999"
"021719","18:57:50","272967388","611882145","5.0.14.0","1","2","demographics","age","0","0","0","0","42","1","3901"
"021719","18:57:50","272967388","611882145","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6709"
"021719","18:52:39","447190039","246119274","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","59a09748617ca80001fcd28c","1","337880"
"021719","18:52:39","447190039","246119274","5.0.14.0","1","2","demographics","age","0","0","0","0","42 ","1","6214"
"021719","18:52:39","447190039","246119274","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5126"
"021719","18:57:10","227215418","636411726","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c0e9772cf342000013b3f39","1","34614"
"021719","18:57:10","227215418","636411726","5.0.14.0","1","2","demographics","age","0","0","0","0","53","1","4810"
"021719","18:57:10","227215418","636411726","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","6222"
"021719","11:03:41","37002586","988569441","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c2838590091e40001ca335a","1","10229"
"021719","11:03:41","37002586","988569441","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","2681"
"021719","11:03:41","37002586","988569441","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4568"
"021719","19:03:10","878106479","676737587","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c351acbdb7cf60001202b51","1","23217"
"021719","19:03:10","878106479","676737587","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","4476"
"021719","19:03:10","878106479","676737587","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4845"
"021719","19:06:37","29685193","676267574","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","58c1c07127e23a0001b4ea08","1","4975"
"021719","19:06:37","29685193","676267574","5.0.14.0","1","2","demographics","age","0","0","0","0","43","1","4784"
"021719","19:06:37","29685193","676267574","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4525"
"021719","19:06:45","75531738","416533387","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c272c2b101408000140f7bb","1","43464"
"021719","19:06:45","75531738","416533387","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","53672"
"021719","19:06:45","75531738","416533387","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","5841"
"021719","19:08:34","139595147","91162012","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","587cd724911dd80001eda4a8","1","5386"
"021719","19:08:34","139595147","91162012","5.0.14.0","1","2","demographics","age","0","0","0","0","46","1","4034"
"021719","19:08:34","139595147","91162012","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4141"
"021719","19:10:34","922379062","513182747","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c362b5f96b6ec0001ba8b50 ","1","8004"
"021719","19:10:34","922379062","513182747","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","5043"
"021719","19:10:34","922379062","513182747","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5985"
"021719","19:11:57","324402491","220488774","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c3205407e0559000172f153","1","5123"
"021719","19:11:57","324402491","220488774","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","3322"
"021719","19:11:57","324402491","220488774","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4204"
"021719","19:12:56","682751091","731463709","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","598ae81a81ec2c0001619839","1","5044"
"021719","19:12:56","682751091","731463709","5.0.14.0","1","2","demographics","age","0","0","0","0","43","1","2448"
"021719","19:12:56","682751091","731463709","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4745"
"021719","19:16:40","320151897","969889635","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5be4a8be73c40300018c6618","1","31189"
"021719","19:16:40","320151897","969889635","5.0.14.0","1","2","demographics","age","0","0","0","0","28","1","4747"
"021719","19:16:40","320151897","969889635","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","6077"
"021719","12:16:44","386363711","795560014","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5af107100eca060001b13ff2","1","8857"
"021719","12:16:44","386363711","795560014","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","3395"
"021719","12:16:44","386363711","795560014","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3316"
"021719","14:17:01","68667879","562016371","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c68af5ffdeee50001b9cf01","1","16768"
"021719","14:17:01","68667879","562016371","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3054"
"021719","14:17:01","68667879","562016371","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4077"
"021819","08:17:43","422334518","68618777","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5af2ce2a0eca060001b1589e","1","16475"
"021819","08:17:43","422334518","68618777","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","4548"
"021819","08:17:43","422334518","68618777","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","14755"
"021719","19:18:17","947678298","51871511","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","596a3b32670f410001fe95d9","1","4225"
"021719","19:18:17","947678298","51871511","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","2637"
"021719","19:18:17","947678298","51871511","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","2804"
"021719","19:17:42","227821411","581537137","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c253dc4191c0c0001e7e063","1","25626"
"021719","19:17:42","227821411","581537137","5.0.14.0","1","2","demographics","age","0","0","0","0","57","1","5331"
"021719","19:17:42","227821411","581537137","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","6813"
"021719","14:20:23","797198160","54047640","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","55894f58fdf99b5ccca3c2f7","1","7685"
"021719","14:20:23","797198160","54047640","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","3262"
"021719","14:20:23","797198160","54047640","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3359"
"021719","14:22:08","770360997","416943389","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5be9d79ce1b58b0001e13181","1","16689"
"021719","14:22:08","770360997","416943389","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","4327"
"021719","14:22:08","770360997","416943389","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3688"
"021719","19:23:07","271790498","14941024","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","53fb4866fdf99b5053b2c2f1","1","5458"
"021719","19:23:07","271790498","14941024","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","2229"
"021719","19:23:07","271790498","14941024","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2334"
"021719","19:23:48","163935356","573131664","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c4b85a1dccaa800016b4821","1","12662"
"021719","19:23:48","163935356","573131664","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2453"
"021719","19:23:48","163935356","573131664","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3569"
"021719","14:25:57","403384782","62383121","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5699147bb0e165000a00f8b2","1","4020"
"021719","14:25:57","403384782","62383121","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","3478"
"021719","14:25:57","403384782","62383121","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","2737"
"021719","19:26:09","232069390","433438277","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c5c97d87557640001f4f903","1","10604"
"021719","19:26:09","232069390","433438277","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2953"
"021719","19:26:09","232069390","433438277","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","2969"
"021719","19:29:09","52547527","100980656","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5971cee2f4058000011deea6","1","4765"
"021719","19:29:09","52547527","100980656","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","5783"
"021719","19:29:09","52547527","100980656","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6259"
"021719","19:31:31","727139871","68141534","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5be9853a68e6b300014fd318","1","29630"
"021719","19:31:31","727139871","68141534","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","3779"
"021719","19:31:31","727139871","68141534","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3155"
"021719","14:31:12","152197806","811196135","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5bf72143f04ad0001674c19","1","70751"
"021719","14:31:12","152197806","811196135","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","3724"
"021719","14:31:12","152197806","811196135","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3288"
"021719","19:32:56","129564690","330933578","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c3e9912a301700001b71a35","1","8786"
"021719","19:32:56","129564690","330933578","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2301"
"021719","19:32:56","129564690","330933578","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4971"
"021719","15:33:23","999868038","493216547","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c636cfd2c4f7600018e1a07","1","38856"
"021719","15:33:23","999868038","493216547","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","2369"
"021719","15:33:23","999868038","493216547","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male ","1","3217"
"021719","19:34:21","3400154","260249623","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5ae30ae55b920d00014118b1","1","65850"
"021719","19:34:21","3400154","260249623","5.0.14.0","1","2","demographics","age","0","0","0","0","30 ","1","3221"
"021719","19:34:21","3400154","260249623","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3178"
"021719","19:35:38","147918168","349287055","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","582470f7e198b200012fc7e7","1","6575"
"021719","19:35:38","147918168","349287055","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","4771"
"021719","19:35:38","147918168","349287055","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6764"
"021719","19:45:00","61187297","550660133","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5693dac38d93fe000dfa5633","1","17195"
"021719","19:45:00","61187297","550660133","5.0.14.0","1","2","demographics","age","0","0","0","0","34","1","5079"
"021719","19:45:00","61187297","550660133","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5797"
"021719","11:48:38","991737245","332738912","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5befc3b0e938aa0001df46b3","1","9471"
"021719","11:48:38","991737245","332738912","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","2738"
"021719","11:48:38","991737245","332738912","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3488"
