"date","time","subject","blockcode","blocknum","trialcode","trialnum","values.primestim","values.targetstim","correct","latency","trial.prime_positive.totalpercentcorrect","trial.prime_negative.totalpercentcorrect"
"021719","15:35:39","206664142","test","2","prime_negative","1","1","50","1","3919","0","100"
"021719","15:35:39","206664142","test","2","prime_negative","2","2","16","0","750","0","50"
"021719","15:35:39","206664142","test","2","prime_positive","3","9","40","1","376","100","50"
"021719","15:35:39","206664142","test","2","prime_positive","4","4","22","1","234","100","50"
"021719","15:35:39","206664142","test","2","prime_negative","5","8","18","1","221","100","66"
"021719","09:46:06","886642803","test","2","prime_negative","1","11","33","0","2576","0","0"
"021719","09:46:06","886642803","test","2","prime_positive","2","2","37","0","3104","0","0"
"021719","09:46:06","886642803","test","2","prime_negative","3","12","16","1","1784","0","50"
"021719","09:46:06","886642803","test","2","prime_positive","4","12","11","1","3836","50","50"
"021719","09:46:06","886642803","test","2","prime_positive","5","5","31","0","854","33","50"
"021719","09:46:06","886642803","test","2","prime_negative","6","8","57","0","837","33","33"
"021719","09:46:06","886642803","test","2","prime_negative","7","7","21","1","2519","33","50"
"021719","09:46:06","886642803","test","2","prime_positive","8","4","58","0","1439","25","50"
"021719","09:46:06","886642803","test","2","prime_positive","9","8","17","1","1395","40","50"
"021719","09:46:06","886642803","test","2","prime_positive","10","10","19","1","663","50","50"
"021719","09:46:06","886642803","test","2","prime_positive","11","7","23","0","711","42","50"
"021719","09:46:06","886642803","test","2","prime_negative","12","5","42","0","657","42","40"
"021719","09:46:06","886642803","test","2","prime_negative","13","6","59","1","3199","42","50"
"021719","09:46:06","886642803","test","2","prime_positive","14","9","60","1","925","50","50"
"021719","09:46:06","886642803","test","2","prime_positive","15","11","9","1","1284","55","50"
"021719","09:46:06","886642803","test","2","prime_positive","16","6","6","0","661","50","50"
"021719","09:46:06","886642803","test","2","prime_positive","17","3","18","1","676","54","50"
"021719","09:46:06","886642803","test","2","prime_positive","18","1","54","1","1504","58","50"
"021719","09:46:06","886642803","test","2","prime_positive","19","2","49","1","615","61","50"
"021719","09:46:06","886642803","test","2","prime_negative","20","9","44","1","2403","61","57"
"021719","09:46:06","886642803","test","2","prime_negative","21","2","55","1","1084","61","62"
"021719","09:46:06","886642803","test","2","prime_negative","22","3","36","1","1123","61","66"
"021719","09:46:06","886642803","test","2","prime_negative","23","4","15","1","600","61","70"
"021719","09:46:06","886642803","test","2","prime_positive","24","11","26","0","843","57","70"
"021719","09:46:06","886642803","test","2","prime_positive","25","4","24","0","467","53","70"
"021719","09:46:06","886642803","test","2","prime_negative","26","10","5","0","1377","53","63"
"021719","09:46:06","886642803","test","2","prime_negative","27","1","25","0","905","53","58"
"021719","09:46:06","886642803","test","2","prime_negative","28","10","4","0","566","53","53"
"021719","09:46:06","886642803","test","2","prime_negative","29","6","48","1","1028","53","57"
"021719","09:46:06","886642803","test","2","prime_positive","30","9","39","0","1468","50","57"
"021719","09:46:06","886642803","test","2","prime_negative","31","2","13","1","694","50","60"
"021719","09:46:06","886642803","test","2","prime_negative","32","9","3","0","672","50","56"
"021719","09:46:06","886642803","test","2","prime_positive","33","12","43","0","1573","47","56"
"021719","09:46:06","886642803","test","2","prime_positive","34","8","28","0","1203","44","56"
"021719","09:46:06","886642803","test","2","prime_positive","35","10","56","1","588","47","56"
"021719","09:46:06","886642803","test","2","prime_negative","36","5","10","1","884","47","58"
"021719","09:46:06","886642803","test","2","prime_negative","37","12","27","1","3684","47","61"
"021719","09:46:06","886642803","test","2","prime_negative","38","7","34","0","1088","47","57"
"021719","09:46:06","886642803","test","2","prime_negative","39","11","46","0","541","47","55"
"021719","09:46:06","886642803","test","2","prime_negative","40","8","32","0","1233","47","52"
"021719","09:46:06","886642803","test","2","prime_negative","41","3","53","1","490","47","54"
"021719","09:46:06","886642803","test","2","prime_negative","42","4","12","1","663","47","56"
"021719","09:46:06","886642803","test","2","prime_positive","43","3","20","1","498","50","56"
"021719","09:46:06","886642803","test","2","prime_positive","44","5","51","1","450","52","56"
"021719","09:46:06","886642803","test","2","prime_positive","45","6","2","1","1002","54","56"
"021719","09:46:06","886642803","test","2","prime_negative","46","1","45","0","1290","54","54"
"021719","09:46:06","886642803","test","2","prime_positive","47","7","47","0","664","52","54"
"021719","09:46:06","886642803","test","2","prime_negative","48","7","40","0","554","52","52"
"021719","09:46:06","886642803","test","2","prime_positive","49","1","1","0","1211","50","52"
"021719","09:46:06","886642803","test","2","prime_negative","50","6","50","1","2295","50","53"
"021719","09:46:06","886642803","test","2","prime_positive","51","5","30","0","915","48","53"
"021719","09:46:06","886642803","test","2","prime_positive","52","12","35","0","1852","46","53"
"021719","09:46:06","886642803","test","2","prime_positive","53","10","22","1","565","48","53"
"021719","09:46:06","886642803","test","2","prime_positive","54","3","52","1","437","50","53"
"021719","09:46:06","886642803","test","2","prime_negative","55","10","38","0","481","50","51"
